Date,2300240,simulated_1071,2300100,simulated_1063,2300340,simulated_1025,2300402,simulated_1054,2300560,simulated_1083,2300935,simulated_1132
2020-11-21T00:00:00,15.69,10.789,15.03,7.401,0.24,0.642,6.58,3.013,9.01,14.231,30.48,21.011
2020-11-22T00:00:00,17.54,12.398,15.98,8.028,0.3,0.707,8.19,3.461,9.25,16.826,30.37,27.018
2020-11-23T00:00:00,17.66,12.938,,7.901,0.31,0.674,8.92,3.878,12.71,17.925,30.31,32.187
2020-11-24T00:00:00,18.64,12.529,,7.263,0.31,0.604,7.85,4.24,12.83,17.567,30.34,35.359
2020-11-25T00:00:00,19.19,12.383,,7.153,0.32,0.612,6.3,4.547,12.91,16.967,30.28,36.792
2020-11-26T00:00:00,19.19,12.114,16.24,7.067,0.33,0.596,5.31,4.731,14.34,16.588,30.37,37.139
2020-11-27T00:00:00,18.76,11.502,15.8,6.662,0.33,0.546,4.8,4.791,15.18,15.993,30.37,36.719
2020-11-28T00:00:00,17.96,10.806,15.28,6.26,0.31,0.506,4.38,4.77,14.43,15.146,30.27,35.691
2020-11-29T00:00:00,17.13,10.19,14.77,5.98,0.3,0.478,4.03,4.683,12.73,14.322,30.25,34.259
2020-11-30T00:00:00,16.0,9.683,14.29,5.771,0.3,0.462,3.76,4.556,12.73,13.641,29.95,32.668
2020-12-01T00:00:00,15.06,9.27,13.9,5.61,0.3,0.442,3.63,4.406,12.79,13.087,30.83,31.124
2020-12-02T00:00:00,14.36,9.006,13.58,5.548,0.3,0.443,3.6,4.254,11.56,12.72,34.11,29.824
2020-12-03T00:00:00,13.68,8.729,13.32,5.43,0.3,0.426,3.54,4.105,11.5,12.416,33.79,28.75
2020-12-04T00:00:00,13.13,8.492,13.06,5.341,0.28,0.418,3.42,3.97,11.87,12.147,33.77,27.895
2020-12-05T00:00:00,12.5,8.378,12.83,5.41,0.28,0.427,3.3,3.857,11.95,12.106,33.67,27.344
2020-12-06T00:00:00,12.14,8.193,12.74,5.345,0.27,0.412,3.27,3.75,12.11,12.092,33.74,26.989
2020-12-07T00:00:00,11.87,7.943,12.54,5.209,0.27,0.392,3.29,3.653,13.98,11.864,33.7,26.621
2020-12-08T00:00:00,11.59,7.683,12.39,5.083,0.26,0.373,3.18,3.559,13.99,11.497,33.72,26.109
2020-12-09T00:00:00,11.3,7.427,12.08,4.968,0.24,0.356,2.97,3.464,12.04,11.118,33.7,25.448
2020-12-10T00:00:00,10.79,7.177,11.77,4.854,0.24,0.34,2.76,3.367,12.7,10.764,35.05,24.694
2020-12-11T00:00:00,9.58,6.935,11.5,4.739,0.23,0.325,2.56,3.269,11.6,10.431,35.17,23.907
2020-12-12T00:00:00,9.46,6.704,11.27,4.636,0.22,0.318,2.45,3.173,11.88,10.126,35.1,23.132
2020-12-13T00:00:00,9.63,6.478,11.04,4.529,0.22,0.31,2.33,3.077,11.85,9.838,32.19,22.388
2020-12-14T00:00:00,9.45,6.258,10.8,4.418,0.22,0.303,2.26,2.982,11.06,9.551,30.45,21.674
2020-12-15T00:00:00,9.28,6.047,10.55,4.308,0.21,0.297,2.2,2.889,10.81,9.265,30.48,20.984
2020-12-16T00:00:00,9.4,6.192,10.44,4.642,0.22,0.409,2.3,2.864,10.77,9.401,30.41,20.563
2020-12-17T00:00:00,9.49,6.279,10.59,4.759,0.22,0.412,2.76,2.835,11.16,9.733,30.44,20.478
2020-12-18T00:00:00,9.55,6.399,10.63,5.186,0.23,0.497,3.01,2.891,11.45,10.331,30.39,20.812
2020-12-19T00:00:00,9.78,6.42,10.93,5.594,0.24,0.53,3.28,2.979,11.5,11.065,30.46,21.414
2020-12-20T00:00:00,10.01,6.411,11.34,5.826,0.24,0.524,3.57,3.084,11.37,11.556,24.01,22.067
2020-12-21T00:00:00,10.26,6.777,11.87,6.079,0.24,0.532,3.83,3.217,14.38,11.987,28.05,22.783
2020-12-22T00:00:00,11.09,6.92,12.43,5.902,0.26,0.498,4.06,3.318,17.24,12.184,29.81,23.448
2020-12-23T00:00:00,12.29,7.107,12.88,5.907,0.27,0.511,4.17,3.425,17.0,12.294,29.83,24.137
2020-12-24T00:00:00,12.8,7.157,13.26,5.827,0.27,0.501,4.2,3.497,16.57,12.368,23.72,24.74
2020-12-25T00:00:00,12.89,7.054,13.4,5.652,0.27,0.474,4.11,3.528,16.23,12.223,25.88,25.088
2020-12-26T00:00:00,12.82,6.886,13.37,5.459,0.27,0.446,3.83,3.527,15.73,11.905,29.91,25.088
2020-12-27T00:00:00,12.64,6.754,13.15,5.366,0.27,0.434,3.48,3.505,14.94,11.608,29.81,24.836
2020-12-28T00:00:00,12.27,6.622,12.91,5.304,0.25,0.426,3.23,3.466,13.41,11.409,30.34,24.489
2020-12-29T00:00:00,11.07,6.475,12.64,5.232,0.27,0.415,3.08,3.411,13.1,11.245,34.63,24.122
2020-12-30T00:00:00,10.84,7.379,12.48,5.988,0.27,0.546,3.03,3.44,11.98,11.951,35.81,24.468
2020-12-31T00:00:00,12.32,7.959,13.17,6.441,0.28,0.606,3.74,3.487,12.52,13.176,36.74,25.696
2021-01-01T00:00:00,12.71,7.956,13.4,6.305,0.3,0.579,4.41,3.532,12.97,13.77,36.62,27.207
2021-01-02T00:00:00,13.0,7.725,13.32,5.999,0.3,0.551,4.39,3.588,18.28,13.634,36.67,28.313
2021-01-03T00:00:00,12.99,7.456,13.13,5.753,0.33,0.522,4.15,3.632,15.55,13.185,36.65,28.677
2021-01-04T00:00:00,12.84,7.199,12.88,5.569,0.33,0.494,3.86,3.634,15.51,12.687,36.59,28.381
2021-01-05T00:00:00,12.34,6.964,12.61,5.42,0.33,0.469,3.58,3.602,15.47,12.227,36.55,27.679
2021-01-06T00:00:00,10.98,6.745,12.32,5.288,0.31,0.446,3.28,3.545,15.43,11.821,36.61,26.795
2021-01-07T00:00:00,10.49,6.534,11.99,5.153,0.3,0.424,3.13,3.471,15.39,11.458,36.64,25.876
2021-01-08T00:00:00,10.21,6.329,11.72,5.015,0.3,0.403,2.97,3.385,13.46,11.11,36.48,24.976
2021-01-09T00:00:00,9.89,6.131,11.47,4.876,0.3,0.384,2.8,3.293,13.42,10.76,36.52,24.111
2021-01-10T00:00:00,9.8,5.942,11.4,4.743,0.3,0.365,2.48,3.2,11.14,10.414,36.52,23.288
2021-01-11T00:00:00,9.57,5.767,10.93,4.638,0.3,0.372,2.42,3.117,11.24,10.128,36.59,22.532
2021-01-12T00:00:00,9.48,5.593,10.73,4.53,0.31,0.361,2.57,3.029,9.49,9.875,35.43,21.86
2021-01-13T00:00:00,9.69,5.42,10.6,4.419,0.34,0.345,2.55,2.941,9.57,9.603,33.44,21.256
2021-01-14T00:00:00,10.49,5.253,10.72,4.312,0.33,0.329,2.42,2.854,9.53,9.316,33.46,20.628
2021-01-15T00:00:00,11.76,5.09,11.03,4.209,0.32,0.32,2.35,2.766,7.05,9.026,32.03,19.979
2021-01-16T00:00:00,12.95,4.933,11.2,4.109,0.31,0.312,2.3,2.681,9.41,8.743,31.04,19.328
2021-01-17T00:00:00,13.28,4.781,11.03,4.015,0.3,0.305,2.22,2.598,6.93,8.469,31.03,18.681
2021-01-18T00:00:00,12.7,4.635,10.87,3.927,0.29,0.298,2.2,2.519,6.89,8.208,31.09,18.047
2021-01-19T00:00:00,11.33,4.494,10.64,3.844,0.28,0.292,2.19,2.443,6.85,7.966,31.23,17.438
2021-01-20T00:00:00,10.26,4.358,10.47,3.766,0.27,0.286,2.13,2.372,9.25,7.746,31.22,16.869
2021-01-21T00:00:00,9.47,4.229,10.37,3.697,0.27,0.281,2.14,2.316,6.81,7.549,31.25,16.359
2021-01-22T00:00:00,9.09,4.226,10.19,3.693,0.27,0.287,2.1,2.269,9.21,7.44,31.26,15.928
2021-01-23T00:00:00,8.92,4.428,10.28,3.814,0.27,0.308,2.24,2.23,6.77,7.51,31.26,15.708
2021-01-24T00:00:00,9.09,4.639,10.88,3.948,0.27,0.336,2.72,2.205,6.77,7.742,31.24,15.815
2021-01-25T00:00:00,9.09,4.957,11.53,4.234,0.27,0.401,3.17,2.218,8.06,8.233,31.27,16.422
2021-01-26T00:00:00,9.2,5.096,12.07,4.318,0.27,0.404,3.38,2.234,9.81,8.708,31.19,17.387
2021-01-27T00:00:00,9.35,5.08,12.3,4.284,0.3,0.395,3.42,2.257,10.66,8.907,31.21,18.352
2021-01-28T00:00:00,9.88,4.997,12.3,4.237,0.29,0.378,3.33,2.286,9.9,8.896,31.17,18.999
2021-01-29T00:00:00,10.41,4.892,12.3,4.201,0.28,0.36,3.19,2.311,9.36,8.798,30.58,19.253
2021-01-30T00:00:00,10.38,4.787,12.2,4.169,0.28,0.344,3.05,2.328,8.95,8.677,29.81,19.201
2021-01-31T00:00:00,10.24,4.683,12.05,4.131,0.27,0.329,2.91,2.332,8.95,8.551,29.8,18.949
2021-02-01T00:00:00,10.16,4.574,11.87,4.082,0.27,0.32,2.76,2.322,8.95,8.414,29.68,18.591
2021-02-02T00:00:00,10.61,4.465,11.63,4.023,0.27,0.312,2.61,2.303,8.81,8.264,16.58,18.185
2021-02-03T00:00:00,10.45,4.357,11.4,3.962,0.27,0.305,2.48,2.278,8.81,8.104,15.97,17.756
2021-02-04T00:00:00,11.63,4.25,11.22,3.899,0.25,0.298,2.35,2.249,6.5,7.938,15.98,17.308
2021-02-05T00:00:00,12.55,4.145,10.95,3.836,0.24,0.292,2.21,2.214,6.5,7.769,16.01,16.855
2021-02-06T00:00:00,12.63,4.041,10.85,3.772,0.24,0.286,2.02,2.175,6.5,7.598,16.58,16.402
2021-02-07T00:00:00,11.79,3.938,10.65,3.709,0.23,0.282,1.85,2.136,6.5,7.427,23.79,15.954
2021-02-08T00:00:00,10.13,3.838,10.47,3.648,0.22,0.277,1.81,2.096,7.11,7.264,29.13,15.519
2021-02-09T00:00:00,8.86,3.739,10.33,3.588,0.22,0.273,1.77,2.055,6.41,7.111,29.85,15.106
2021-02-10T00:00:00,8.73,3.643,10.1,3.529,0.21,0.268,1.73,2.015,7.57,6.966,29.86,14.72
2021-02-11T00:00:00,8.48,3.549,9.88,3.472,0.2,0.264,1.68,1.975,6.32,6.826,29.8,14.357
2021-02-12T00:00:00,8.31,3.459,9.7,3.419,0.2,0.26,1.61,1.935,6.23,6.692,29.42,14.014
2021-02-13T00:00:00,8.13,3.372,9.46,3.368,0.19,0.256,1.53,1.897,6.7,6.563,30.29,13.688
2021-02-14T00:00:00,8.04,3.288,9.3,3.32,0.18,0.252,1.41,1.86,6.61,6.439,30.26,13.375
2021-02-15T00:00:00,7.95,3.205,9.25,3.273,0.18,0.248,1.46,1.824,6.52,6.321,30.24,13.076
2021-02-16T00:00:00,6.49,3.126,9.16,3.227,0.18,0.245,1.47,1.788,6.38,6.207,30.2,12.789
2021-02-17T00:00:00,4.65,3.049,9.03,3.183,0.17,0.241,1.46,1.754,6.84,6.097,33.98,12.514
2021-02-18T00:00:00,6.25,2.975,8.93,3.14,0.17,0.237,1.4,1.72,6.7,5.991,33.69,12.251
2021-02-19T00:00:00,6.01,2.904,8.77,3.098,0.17,0.234,1.35,1.688,6.52,5.89,33.61,11.998
2021-02-20T00:00:00,6.07,2.841,8.7,3.065,0.17,0.23,1.39,1.664,6.38,5.802,33.51,11.767
2021-02-21T00:00:00,6.57,2.884,8.7,3.07,0.17,0.236,1.43,1.647,6.7,5.766,33.61,11.584
2021-02-22T00:00:00,7.03,2.914,8.78,3.06,0.17,0.234,1.48,1.624,6.61,5.751,33.71,11.469
2021-02-23T00:00:00,7.0,2.892,8.94,3.036,0.17,0.231,1.53,1.598,6.47,5.712,34.12,11.403
2021-02-24T00:00:00,7.01,2.866,9.0,3.014,0.17,0.228,1.53,1.573,7.09,5.664,34.31,11.353
2021-02-25T00:00:00,7.74,3.186,9.23,3.203,0.17,0.254,1.55,1.57,7.3,5.802,34.21,11.431
2021-02-26T00:00:00,10.68,3.627,10.35,3.442,0.17,0.271,2.12,1.573,7.3,6.171,36.29,11.816
2021-02-27T00:00:00,12.86,3.894,11.54,3.569,0.17,0.275,3.08,1.582,7.44,6.574,38.62,12.534
2021-02-28T00:00:00,12.99,4.443,12.1,3.962,0.17,0.296,3.52,1.623,8.19,7.158,39.05,13.668
2021-03-01T00:00:00,13.14,5.026,12.54,4.396,0.17,0.313,3.69,1.681,8.54,7.993,39.98,15.307
2021-03-02T00:00:00,12.89,5.668,12.75,4.847,0.17,0.34,3.7,1.758,9.19,8.995,40.17,17.476
2021-03-03T00:00:00,13.3,5.888,12.78,4.933,0.17,0.35,3.64,1.829,8.98,9.778,39.92,19.808
2021-03-04T00:00:00,12.88,5.716,12.98,4.68,0.17,0.333,3.7,1.897,9.63,9.961,39.92,21.579
2021-03-05T00:00:00,12.05,5.47,12.75,4.424,0.17,0.316,3.54,1.968,9.38,9.692,39.65,22.372
2021-03-06T00:00:00,11.48,5.269,12.29,4.262,0.17,0.305,3.2,2.03,9.63,9.312,39.09,22.319
2021-03-07T00:00:00,10.77,5.114,11.86,4.167,0.17,0.299,2.88,2.08,9.49,8.982,39.31,21.757
2021-03-08T00:00:00,10.29,4.994,11.38,4.105,0.17,0.293,2.5,2.11,9.76,8.728,38.14,21.003
2021-03-09T00:00:00,10.03,4.888,10.9,4.051,0.18,0.288,2.14,2.124,9.57,8.528,35.6,20.243
2021-03-10T00:00:00,10.05,4.783,10.37,3.994,0.18,0.283,1.99,2.126,9.79,8.352,33.14,19.548
2021-03-11T00:00:00,9.68,4.677,9.93,3.934,0.18,0.278,1.93,2.12,8.74,8.182,33.09,18.925
2021-03-12T00:00:00,9.41,4.573,9.72,3.873,0.18,0.273,1.89,2.109,8.0,8.019,33.03,18.373
2021-03-13T00:00:00,9.18,4.617,9.53,3.915,0.18,0.285,1.83,2.104,8.27,7.999,33.04,17.979
2021-03-14T00:00:00,8.08,4.712,9.43,3.991,0.18,0.293,1.91,2.099,7.58,8.16,33.03,17.894
2021-03-15T00:00:00,7.81,4.822,9.43,4.046,0.18,0.297,1.98,2.095,7.44,8.382,30.63,18.124
2021-03-16T00:00:00,7.84,4.821,9.5,4.009,0.18,0.293,2.12,2.09,7.85,8.48,29.58,18.46
2021-03-17T00:00:00,7.7,4.747,9.5,3.953,0.18,0.288,2.19,2.084,7.3,8.417,29.56,18.674
2021-03-18T00:00:00,7.24,4.643,9.47,3.897,0.18,0.283,2.11,2.075,7.23,8.274,29.54,18.663
2021-03-19T00:00:00,4.3,4.536,9.23,3.844,0.18,0.278,1.99,2.064,6.58,8.108,29.52,18.451
2021-03-20T00:00:00,4.09,4.429,9.04,3.792,0.17,0.273,1.87,2.052,6.98,7.944,29.55,18.118
2021-03-21T00:00:00,4.12,4.33,9.03,3.749,0.17,0.27,1.83,2.035,6.88,7.811,28.52,17.741
2021-03-22T00:00:00,7.34,4.226,8.87,3.694,0.17,0.266,1.8,2.013,6.78,7.683,21.65,17.369
2021-03-23T00:00:00,8.65,4.12,8.72,3.636,0.17,0.261,1.77,1.988,6.23,7.537,16.75,16.996
2021-03-24T00:00:00,8.78,4.147,8.86,3.694,0.16,0.272,1.79,1.971,5.63,7.494,16.75,16.692
2021-03-25T00:00:00,8.9,4.39,9.43,3.916,0.16,0.292,2.17,1.967,5.98,7.714,16.86,16.665
2021-03-26T00:00:00,9.81,4.744,10.49,4.286,0.17,0.324,3.12,1.991,6.43,8.221,16.82,17.1
2021-03-27T00:00:00,10.37,5.213,11.42,5.17,0.17,0.412,4.18,2.092,6.03,9.195,16.88,18.091
2021-03-28T00:00:00,10.97,5.542,12.36,5.979,0.17,0.475,5.24,2.211,6.59,10.502,16.63,19.499
2021-03-29T00:00:00,11.65,6.373,12.98,7.825,0.18,0.671,6.22,2.506,7.35,12.802,15.85,21.593
2021-03-30T00:00:00,13.26,7.051,14.49,8.99,0.21,0.773,9.09,2.834,8.84,15.5,16.18,24.453
2021-03-31T00:00:00,14.89,7.431,15.64,9.597,0.23,0.883,12.0,3.273,10.84,17.559,15.75,27.663
2021-04-01T00:00:00,17.05,7.511,16.21,9.579,0.25,0.838,11.77,3.731,11.94,18.658,7.2,30.472
2021-04-02T00:00:00,17.49,7.53,16.27,9.268,0.27,0.775,10.05,4.182,12.6,18.878,6.81,32.285
2021-04-03T00:00:00,17.41,7.514,16.07,8.85,0.29,0.688,8.38,4.532,13.31,18.518,6.79,33.002
2021-04-04T00:00:00,17.18,7.482,15.64,8.733,0.3,0.643,7.32,4.766,13.64,18.112,6.78,32.886
2021-04-05T00:00:00,17.24,8.066,15.5,9.472,0.33,0.722,7.28,4.979,13.6,18.739,6.88,33.076
2021-04-06T00:00:00,17.41,8.368,15.85,9.435,0.36,0.66,8.42,5.08,14.76,19.452,15.21,33.722
2021-04-07T00:00:00,17.37,8.669,15.79,9.349,0.37,0.624,8.38,5.134,15.63,19.431,23.07,34.421
2021-04-08T00:00:00,17.26,8.723,15.55,9.146,0.38,0.582,7.61,5.115,15.96,18.988,31.19,34.727
2021-04-09T00:00:00,17.15,9.9,15.26,10.685,0.4,0.828,7.05,5.247,15.49,20.098,31.8,35.909
2021-04-10T00:00:00,17.56,11.001,15.69,12.059,0.47,1.006,8.64,5.439,17.1,22.64,32.93,38.578
2021-04-11T00:00:00,17.55,11.363,15.88,12.645,0.5,0.922,10.3,5.685,18.02,24.664,33.57,41.827
2021-04-12T00:00:00,17.48,11.19,15.74,13.186,0.51,0.864,9.78,5.979,17.86,25.809,33.99,44.32
2021-04-13T00:00:00,17.34,10.812,15.49,12.769,0.52,0.723,8.68,6.191,18.4,25.874,35.14,45.421
2021-04-14T00:00:00,17.09,10.422,15.22,11.886,0.51,0.624,7.85,6.271,18.95,24.811,35.38,45.23
2021-04-15T00:00:00,16.63,10.072,14.84,11.034,0.5,0.556,6.97,6.185,18.59,23.254,35.26,44.079
2021-04-16T00:00:00,15.54,9.73,14.44,10.256,0.49,0.499,6.08,5.966,16.94,21.726,35.2,42.324
2021-04-17T00:00:00,14.8,9.341,14.07,9.513,0.48,0.446,5.33,5.67,15.5,20.294,34.89,40.246
2021-04-18T00:00:00,14.28,8.879,13.87,8.751,0.46,0.392,4.84,5.333,15.5,18.779,34.37,37.995
2021-04-19T00:00:00,13.67,8.392,13.71,8.069,0.45,0.345,4.52,4.991,13.0,17.2,34.88,35.658
2021-04-20T00:00:00,12.65,7.904,13.48,7.471,0.43,0.327,4.2,4.661,11.35,15.722,34.54,33.316
2021-04-21T00:00:00,12.04,7.448,13.25,6.95,0.41,0.319,3.95,4.352,11.31,14.436,34.39,31.049
2021-04-22T00:00:00,11.66,7.028,13.1,6.482,0.39,0.311,3.69,4.069,9.37,13.338,33.91,28.933
2021-04-23T00:00:00,11.41,6.683,12.97,6.151,0.38,0.309,3.53,3.829,8.57,12.536,32.99,27.103
2021-04-24T00:00:00,11.22,6.41,12.82,5.963,0.36,0.315,3.6,3.635,9.06,12.106,33.06,25.635
2021-04-25T00:00:00,11.26,6.17,12.78,5.892,0.36,0.328,3.59,3.479,8.57,11.941,32.11,24.535
2021-04-26T00:00:00,11.17,5.975,12.7,5.721,0.36,0.322,3.5,3.34,8.57,11.777,30.42,23.711
2021-04-27T00:00:00,11.11,5.775,12.58,5.497,0.35,0.314,3.42,3.222,9.02,11.425,27.83,23.018
2021-04-28T00:00:00,10.97,5.563,12.5,5.32,0.34,0.308,3.28,3.122,7.93,10.953,26.07,22.336
2021-04-29T00:00:00,10.82,5.354,12.35,5.17,0.33,0.302,3.17,3.029,7.18,10.49,24.07,21.612
2021-04-30T00:00:00,10.67,5.153,12.12,5.024,0.3,0.295,2.97,2.939,7.58,10.075,23.43,20.854
2021-05-01T00:00:00,10.46,4.96,11.8,4.877,0.29,0.289,2.72,2.852,7.14,9.699,23.35,20.092
2021-05-02T00:00:00,10.18,4.779,11.62,4.734,0.27,0.282,2.5,2.768,7.14,9.351,23.28,19.347
2021-05-03T00:00:00,9.5,4.605,11.36,4.599,0.26,0.276,2.35,2.686,5.09,9.023,23.37,18.63
2021-05-04T00:00:00,8.5,4.437,11.12,4.466,0.24,0.27,2.17,2.606,3.69,8.71,23.32,17.946
2021-05-05T00:00:00,8.13,4.391,10.88,4.443,0.24,0.272,2.1,2.542,3.39,8.528,23.31,17.372
2021-05-06T00:00:00,8.04,4.462,10.79,4.464,0.24,0.267,2.1,2.479,3.29,8.537,22.66,17.067
2021-05-07T00:00:00,8.52,4.526,10.73,4.445,0.24,0.266,2.17,2.422,3.29,8.573,23.15,16.984
2021-05-08T00:00:00,9.2,4.465,10.7,4.373,0.23,0.261,2.2,2.369,3.34,8.496,23.81,16.954
2021-05-09T00:00:00,9.1,4.783,10.67,4.392,0.23,0.26,2.14,2.323,3.34,8.412,23.78,16.946
2021-05-10T00:00:00,9.47,5.366,10.8,4.614,0.24,0.278,2.21,2.298,3.43,8.49,21.74,17.031
2021-05-11T00:00:00,10.06,5.464,10.95,4.577,0.23,0.27,2.38,2.262,3.34,8.527,24.33,17.181
2021-05-12T00:00:00,9.94,5.24,11.1,4.443,0.22,0.263,2.34,2.224,3.24,8.377,22.71,17.272
2021-05-13T00:00:00,9.29,4.988,11.06,4.307,0.22,0.252,2.21,2.183,3.24,8.123,23.42,17.176
2021-05-14T00:00:00,8.88,4.778,10.9,4.169,0.21,0.245,2.04,2.139,3.24,7.829,26.16,16.856
2021-05-15T00:00:00,8.24,4.595,10.72,4.038,0.2,0.239,1.88,2.093,3.24,7.529,25.93,16.378
2021-05-16T00:00:00,7.86,4.424,10.51,3.909,0.19,0.234,1.69,2.043,3.24,7.25,25.89,15.811
2021-05-17T00:00:00,7.5,4.364,10.31,3.94,0.19,0.238,1.63,2.011,3.24,7.074,24.41,15.261
2021-05-18T00:00:00,7.69,4.277,10.07,3.919,0.2,0.233,1.66,1.976,3.24,6.978,24.17,14.774
2021-05-19T00:00:00,8.29,4.454,9.95,3.977,0.2,0.233,1.7,1.941,3.24,7.023,24.72,14.564
2021-05-20T00:00:00,9.8,4.566,9.93,4.031,0.19,0.237,1.71,1.919,3.34,7.156,25.07,14.591
2021-05-21T00:00:00,9.45,4.665,10.08,4.346,0.2,0.256,1.86,1.925,3.38,7.407,25.76,14.79
2021-05-22T00:00:00,8.38,4.532,10.39,4.323,0.2,0.244,2.24,1.913,3.28,7.592,27.83,15.015
2021-05-23T00:00:00,8.15,4.316,10.48,4.123,0.2,0.232,2.22,1.898,3.57,7.523,27.76,15.123
2021-05-24T00:00:00,8.18,4.135,10.5,3.957,0.19,0.225,2.02,1.883,3.57,7.303,27.71,15.044
2021-05-25T00:00:00,9.31,3.984,10.42,3.831,0.18,0.218,1.82,1.865,3.81,7.052,29.16,14.779
2021-05-26T00:00:00,9.12,5.288,10.34,5.34,0.18,0.291,1.81,1.956,4.37,8.921,26.2,15.955
2021-05-27T00:00:00,10.88,5.714,11.12,5.473,0.2,0.273,3.01,1.991,4.37,10.891,24.7,18.515
2021-05-28T00:00:00,10.96,5.442,11.49,4.881,0.2,0.25,3.66,2.014,4.45,10.86,24.58,20.689
2021-05-29T00:00:00,11.18,5.02,11.68,4.325,0.2,0.234,3.39,2.039,4.81,9.851,24.49,21.373
2021-05-30T00:00:00,10.91,4.673,11.63,3.983,0.19,0.223,3.0,2.052,4.9,8.834,24.5,20.804
2021-05-31T00:00:00,10.03,4.461,11.44,3.872,0.18,0.22,2.55,2.055,5.03,8.167,24.46,19.709
2021-06-01T00:00:00,9.67,4.278,11.28,3.764,0.18,0.214,2.14,2.042,6.41,7.768,24.42,18.509
2021-06-02T00:00:00,9.41,4.11,11.02,3.652,0.18,0.207,1.98,2.013,8.56,7.462,24.42,17.404
2021-06-03T00:00:00,9.04,3.944,10.69,3.524,0.18,0.199,1.81,1.973,9.91,7.174,24.43,16.446
2021-06-04T00:00:00,8.65,3.775,10.38,3.386,0.17,0.192,1.67,1.925,10.02,6.874,24.38,15.6
2021-06-05T00:00:00,8.06,3.626,10.05,3.235,0.16,0.187,1.59,1.873,9.98,6.552,24.32,14.815
2021-06-06T00:00:00,7.69,3.505,9.69,3.135,0.15,0.184,1.46,1.82,9.84,6.251,24.3,14.081
2021-06-07T00:00:00,5.87,3.399,9.38,3.07,0.15,0.181,1.42,1.766,9.94,6.016,19.96,13.414
2021-06-08T00:00:00,5.23,3.3,9.04,3.017,0.14,0.179,1.39,1.713,9.34,5.839,16.01,12.837
2021-06-09T00:00:00,5.12,3.206,8.71,2.97,0.13,0.176,1.35,1.662,8.05,5.696,14.73,12.348
2021-06-10T00:00:00,5.0,3.115,8.43,2.927,0.12,0.174,1.29,1.613,6.71,5.572,15.35,11.934
2021-06-11T00:00:00,4.78,3.028,8.26,2.884,0.12,0.171,1.2,1.566,6.27,5.457,15.44,11.58
2021-06-12T00:00:00,4.66,2.948,8.19,2.849,0.11,0.169,1.08,1.526,6.36,5.352,15.34,11.287
2021-06-13T00:00:00,5.09,2.868,8.19,2.821,0.11,0.167,1.22,1.498,6.4,5.261,14.8,11.025
2021-06-14T00:00:00,4.54,2.783,8.2,2.79,0.1,0.165,1.16,1.468,6.45,5.178,15.4,10.756
2021-06-15T00:00:00,4.46,2.702,8.16,2.756,0.1,0.162,1.07,1.434,6.41,5.097,15.35,10.505
2021-06-16T00:00:00,4.37,2.629,8.03,2.722,0.1,0.16,0.99,1.401,6.22,5.015,15.26,10.275
2021-06-17T00:00:00,4.28,2.56,7.88,2.687,0.09,0.158,0.8,1.369,6.02,4.933,15.28,10.056
2021-06-18T00:00:00,4.17,2.493,7.69,2.652,0.09,0.156,0.68,1.337,5.68,4.851,15.27,9.847
2021-06-19T00:00:00,4.07,2.428,7.28,2.616,0.09,0.154,0.68,1.303,5.58,4.768,15.27,9.644
2021-06-20T00:00:00,3.95,2.364,6.92,2.581,0.09,0.152,0.65,1.269,5.54,4.685,15.28,9.448
2021-06-21T00:00:00,3.56,2.302,6.71,2.547,0.09,0.15,0.62,1.235,5.59,4.602,15.08,9.256
2021-06-22T00:00:00,3.49,2.243,6.55,2.514,0.09,0.148,0.61,1.204,5.55,4.523,6.84,9.07
2021-06-23T00:00:00,3.48,2.141,6.56,2.489,0.08,0.146,0.6,1.184,5.5,4.463,6.9,8.936
2021-06-24T00:00:00,3.77,1.996,6.78,2.47,0.08,0.144,,1.166,5.58,4.412,6.68,8.761
2021-06-25T00:00:00,3.72,1.881,6.71,2.447,0.08,0.142,0.63,1.142,5.49,4.352,6.72,8.551
2021-06-26T00:00:00,3.78,1.816,7.19,2.425,0.08,0.14,0.63,1.118,5.44,4.287,6.75,8.346
2021-06-27T00:00:00,3.69,1.776,8.67,2.404,0.08,0.138,0.6,1.096,5.44,4.211,6.97,8.137
2021-06-28T00:00:00,4.33,1.737,8.35,2.381,0.08,0.137,0.58,1.074,5.49,4.141,15.49,7.928
2021-06-29T00:00:00,4.35,1.699,8.03,2.354,0.08,0.135,0.51,1.055,5.45,4.079,14.76,7.732
2021-06-30T00:00:00,4.29,1.662,7.65,2.328,0.07,0.133,0.42,1.037,5.49,4.022,15.73,7.582
2021-07-01T00:00:00,4.18,1.626,7.32,2.302,0.07,0.131,0.42,1.019,5.5,3.969,15.71,7.425
2021-07-02T00:00:00,4.07,1.59,6.96,2.276,0.07,0.13,0.42,1.001,5.07,3.917,15.82,7.27
2021-07-03T00:00:00,3.95,1.556,6.58,2.251,0.07,0.128,0.41,0.984,4.93,3.866,16.07,7.138
2021-07-04T00:00:00,3.85,1.523,6.22,2.226,0.07,0.126,0.4,0.968,4.93,3.815,16.0,7.017
2021-07-05T00:00:00,3.76,1.491,5.86,2.201,0.06,0.125,0.4,0.952,4.29,3.765,16.11,6.903
2021-07-06T00:00:00,3.54,1.46,5.67,2.177,0.06,0.123,0.4,0.937,4.0,3.717,17.17,6.794
