Date,2200100,simulated_1001,2200310,simulated_1016
2024-04-30T00:00:00,,1.879,,4.164
2024-05-01T00:00:00,,1.832,,4.001
2024-05-02T00:00:00,,1.698,,3.671
2024-05-03T00:00:00,,1.532,,3.227
2024-05-04T00:00:00,,1.387,,2.776
2024-05-05T00:00:00,,1.265,,2.461
2024-05-06T00:00:00,,1.175,,2.258
2024-05-07T00:00:00,,1.122,,2.127
2024-05-08T00:00:00,,1.082,,2.028
2024-05-09T00:00:00,,1.054,,1.947
2024-05-10T00:00:00,,1.031,,1.879
2024-05-11T00:00:00,,1.003,,1.807
2024-05-12T00:00:00,,0.974,,1.74
2024-05-13T00:00:00,,0.945,,1.678
2024-05-14T00:00:00,,0.915,,1.617
2024-05-15T00:00:00,,0.881,,1.556
2024-05-16T00:00:00,,0.856,,1.502
2024-05-17T00:00:00,,0.833,,1.452
2024-05-18T00:00:00,,0.809,,1.404
2024-05-19T00:00:00,,0.786,,1.356
2024-05-20T00:00:00,,0.763,,1.311
2024-05-21T00:00:00,,0.743,,1.268
2024-05-22T00:00:00,,0.723,,1.226
2024-05-23T00:00:00,,0.703,,1.187
2024-05-24T00:00:00,,0.684,,1.148
2024-05-25T00:00:00,,0.677,,1.12
2024-05-26T00:00:00,,0.671,,1.095
2024-05-27T00:00:00,,0.652,,1.062
2024-05-28T00:00:00,,0.632,,1.027
2024-05-29T00:00:00,,0.613,,0.992
2024-05-30T00:00:00,,0.596,,0.959
2024-05-31T00:00:00,,0.579,,0.927
2024-06-01T00:00:00,,0.561,,0.895
2024-06-02T00:00:00,,0.55,,0.869
2024-06-03T00:00:00,,0.54,,0.846
2024-06-04T00:00:00,,0.525,,0.82
2024-06-05T00:00:00,,0.51,,0.793
2024-06-06T00:00:00,,0.497,,0.769
2024-06-07T00:00:00,,0.487,,0.747
2024-06-08T00:00:00,,0.477,,0.727
2024-06-09T00:00:00,,0.473,,0.711
2024-06-10T00:00:00,,0.471,,0.699
2024-06-11T00:00:00,,0.465,,0.685
2024-06-12T00:00:00,,0.479,,0.712
2024-06-13T00:00:00,,0.477,,0.716
2024-06-14T00:00:00,,0.464,,0.697
2024-06-15T00:00:00,,0.447,,0.672
2024-06-16T00:00:00,,0.435,,0.65
2024-06-17T00:00:00,,0.426,,0.631
2024-06-18T00:00:00,,0.417,,0.612
2024-06-19T00:00:00,,0.407,,0.591
2024-06-20T00:00:00,,0.397,,0.572
2024-06-21T00:00:00,,0.388,,0.556
2024-06-22T00:00:00,,0.379,,0.54
2024-06-23T00:00:00,,0.369,,0.524
2024-06-24T00:00:00,,0.36,,0.508
2024-06-25T00:00:00,,0.35,,0.493
2024-06-26T00:00:00,,0.341,,0.478
2024-06-27T00:00:00,,0.333,,0.463
2024-06-28T00:00:00,,0.324,,0.395
2024-06-29T00:00:00,,0.316,,0.361
2024-06-30T00:00:00,,0.308,,0.349
2024-07-01T00:00:00,,0.301,,0.34
2024-07-02T00:00:00,,0.294,,0.331
2024-07-03T00:00:00,,0.289,,0.324
2024-07-04T00:00:00,,0.285,,0.319
2024-07-05T00:00:00,,0.279,,0.312
2024-07-06T00:00:00,,0.274,,0.306
2024-07-07T00:00:00,,0.271,,0.3
2024-07-08T00:00:00,,0.266,,0.295
2024-07-09T00:00:00,,0.26,,0.288
2024-07-10T00:00:00,,0.255,,0.282
2024-07-11T00:00:00,,0.249,,0.275
2024-07-12T00:00:00,,0.243,,0.268
2024-07-13T00:00:00,,0.237,,0.261
2024-07-14T00:00:00,,0.232,,0.254
2024-07-15T00:00:00,,0.228,,0.248
2024-07-16T00:00:00,,0.223,,0.242
2024-07-17T00:00:00,,0.218,,0.236
2024-07-18T00:00:00,,0.214,,0.231
2024-07-19T00:00:00,,0.212,,0.228
2024-07-20T00:00:00,,0.21,,0.225
2024-07-21T00:00:00,,0.207,,0.222
2024-07-22T00:00:00,,0.202,,0.214
2024-07-23T00:00:00,,0.197,,0.203
2024-07-24T00:00:00,,0.192,,0.196
2024-07-25T00:00:00,,0.188,,0.191
2024-07-26T00:00:00,,0.184,,0.186
2024-07-27T00:00:00,,0.179,,0.181
2024-07-28T00:00:00,,0.175,,0.176
2024-07-29T00:00:00,,0.172,,0.172
2024-07-30T00:00:00,,0.168,,0.169
2024-07-31T00:00:00,,0.164,,0.165
2024-08-01T00:00:00,,0.161,,0.162
2024-08-02T00:00:00,,0.159,,0.159
2024-08-03T00:00:00,,0.157,,0.158
2024-08-04T00:00:00,,0.155,,0.156
2024-08-05T00:00:00,,0.153,,0.154
2024-08-06T00:00:00,,0.155,,0.155
2024-08-07T00:00:00,,0.157,,0.156
2024-08-08T00:00:00,,0.154,,0.155
2024-08-09T00:00:00,,0.151,,0.152
2024-08-10T00:00:00,,0.153,,0.163
2024-08-11T00:00:00,,0.157,,0.174
2024-08-12T00:00:00,,0.156,,0.177
2024-08-13T00:00:00,,0.154,,0.174
2024-08-14T00:00:00,,0.151,,0.171
2024-08-15T00:00:00,,0.148,,0.167
2024-08-16T00:00:00,,0.145,,0.164
2024-08-17T00:00:00,,0.142,,0.16
2024-08-18T00:00:00,,0.14,,0.157
2024-08-19T00:00:00,,0.137,,0.153
2024-08-20T00:00:00,,0.135,,0.15
2024-08-21T00:00:00,,0.132,,0.147
2024-08-22T00:00:00,,0.129,,0.138
2024-08-23T00:00:00,,0.129,,0.133
2024-08-24T00:00:00,,0.129,,0.132
2024-08-25T00:00:00,,0.127,,0.13
2024-08-26T00:00:00,,0.125,,0.127
2024-08-27T00:00:00,,0.122,,0.125
2024-08-28T00:00:00,,0.12,,0.122
2024-08-29T00:00:00,,0.118,,0.119
2024-08-30T00:00:00,,0.116,,0.117
2024-08-31T00:00:00,,0.118,,0.129
2024-09-01T00:00:00,,0.124,,0.158
2024-09-02T00:00:00,,0.126,,0.174
2024-09-03T00:00:00,,0.125,,0.175
2024-09-04T00:00:00,,0.123,,0.171
2024-09-05T00:00:00,,0.12,,0.167
2024-09-06T00:00:00,,0.118,,0.163
2024-09-07T00:00:00,,0.116,,0.159
2024-09-08T00:00:00,,0.114,,0.155
2024-09-09T00:00:00,,0.112,,0.152
2024-09-10T00:00:00,,0.11,,0.148
2024-09-11T00:00:00,,0.11,,0.146
2024-09-12T00:00:00,,0.111,,0.145
2024-09-13T00:00:00,,0.117,,0.178
2024-09-14T00:00:00,,0.207,,0.517
2024-09-15T00:00:00,,0.202,,0.633
2024-09-16T00:00:00,,0.181,,0.613
2024-09-17T00:00:00,,0.166,,0.58
2024-09-18T00:00:00,,0.159,,0.554
2024-09-19T00:00:00,,0.154,,0.532
2024-09-20T00:00:00,,0.149,,0.513
2024-09-21T00:00:00,,0.145,,0.493
2024-09-22T00:00:00,,0.141,,0.475
2024-09-23T00:00:00,,0.138,,0.458
2024-09-24T00:00:00,,0.134,,0.441
2024-09-25T00:00:00,,0.145,,0.436
2024-09-26T00:00:00,,0.144,,0.426
2024-09-27T00:00:00,,0.566,,1.417
2024-09-28T00:00:00,,0.47,,1.395
2024-09-29T00:00:00,,0.374,,1.171
2024-09-30T00:00:00,,0.311,,1.045
2024-10-01T00:00:00,,0.267,,0.961
2024-10-02T00:00:00,,0.248,,0.908
2024-10-03T00:00:00,,0.23,,0.862
2024-10-04T00:00:00,,0.216,,0.822
2024-10-05T00:00:00,,0.209,,0.789
2024-10-06T00:00:00,,0.205,,0.76
2024-10-07T00:00:00,,0.2,,0.733
2024-10-08T00:00:00,,0.196,,0.708
2024-10-09T00:00:00,,0.962,,2.674
2024-10-10T00:00:00,,0.786,,2.538
2024-10-11T00:00:00,,0.658,,2.079
2024-10-12T00:00:00,,0.575,,1.848
2024-10-13T00:00:00,,0.492,,1.658
2024-10-14T00:00:00,,0.436,,1.522
2024-10-15T00:00:00,,0.397,,1.421
2024-10-16T00:00:00,,0.375,,1.342
2024-10-17T00:00:00,,0.357,,1.274
2024-10-18T00:00:00,,0.347,,1.217
2024-10-19T00:00:00,,0.337,,1.169
2024-10-20T00:00:00,,0.329,,1.126
2024-10-21T00:00:00,,0.32,,1.085
2024-10-22T00:00:00,,0.31,,1.045
2024-10-23T00:00:00,,0.303,,1.007
2024-10-24T00:00:00,,0.298,,0.973
2024-10-25T00:00:00,,0.294,,0.941
2024-10-26T00:00:00,,0.289,,0.91
2024-10-27T00:00:00,,0.307,,0.905
2024-10-28T00:00:00,,0.314,,0.896
2024-10-29T00:00:00,,0.309,,0.872
2024-10-30T00:00:00,,0.303,,0.843
2024-10-31T00:00:00,,0.296,,0.815
2024-11-01T00:00:00,,0.449,,1.083
2024-11-02T00:00:00,,0.461,,1.194
2024-11-03T00:00:00,,0.46,,1.213
2024-11-04T00:00:00,,0.433,,1.177
2024-11-05T00:00:00,,0.586,,1.362
2024-11-06T00:00:00,,0.709,,1.57
2024-11-07T00:00:00,,0.666,,1.579
2024-11-08T00:00:00,,0.573,,1.468
2024-11-09T00:00:00,,0.505,,1.356
2024-11-10T00:00:00,,0.462,,1.272
2024-11-11T00:00:00,,0.46,,1.229
2024-11-12T00:00:00,,0.449,,1.19
2024-11-13T00:00:00,,0.435,,1.147
2024-11-14T00:00:00,,0.423,,1.106
2024-11-15T00:00:00,,0.414,,1.069
2024-11-16T00:00:00,,0.417,,1.045
2024-11-17T00:00:00,,0.414,,1.02
2024-11-18T00:00:00,,0.407,,0.99
2024-11-19T00:00:00,,0.401,,0.96
2024-11-20T00:00:00,,0.525,,1.211
2024-11-21T00:00:00,,0.598,,1.387
2024-11-22T00:00:00,,0.552,,1.367
2024-11-23T00:00:00,,0.512,,1.296
2024-11-24T00:00:00,,0.49,,1.238
2024-11-25T00:00:00,,0.749,,1.564
2024-11-26T00:00:00,,1.001,,2.072
2024-11-27T00:00:00,,1.226,,2.657
2024-11-28T00:00:00,,1.161,,2.72
2024-11-29T00:00:00,,0.996,,2.472
2024-11-30T00:00:00,,0.897,,2.256
2024-12-01T00:00:00,,0.802,,2.057
2024-12-02T00:00:00,,0.766,,1.944
2024-12-03T00:00:00,,0.715,,1.826
2024-12-04T00:00:00,,0.677,,1.725
2024-12-05T00:00:00,,0.648,,1.642
2024-12-06T00:00:00,,0.631,,1.579
2024-12-07T00:00:00,,0.622,,1.531
2024-12-08T00:00:00,,0.614,,1.486
2024-12-09T00:00:00,,0.604,,1.441
2024-12-10T00:00:00,,0.594,,1.397
2024-12-11T00:00:00,,0.585,,1.356
2024-12-12T00:00:00,,0.576,,1.315
2024-12-13T00:00:00,,0.567,,1.276
2024-12-14T00:00:00,,0.596,,1.36
2024-12-15T00:00:00,,0.599,,1.376
2024-12-16T00:00:00,,0.615,,1.407
2024-12-17T00:00:00,,0.605,,1.389
2024-12-18T00:00:00,,0.597,,1.35
2024-12-19T00:00:00,,0.593,,1.322
2024-12-20T00:00:00,,0.587,,1.295
2024-12-21T00:00:00,,0.58,,1.263
2024-12-22T00:00:00,,0.811,,1.632
2024-12-23T00:00:00,,0.868,,1.836
2024-12-24T00:00:00,,0.816,,1.817
2024-12-25T00:00:00,,0.834,,1.834
2024-12-26T00:00:00,,0.894,,1.958
2024-12-27T00:00:00,,0.827,,1.899
2024-12-28T00:00:00,,0.788,,1.821
2024-12-29T00:00:00,,0.95,,2.09
2024-12-30T00:00:00,,0.975,,2.27
2024-12-31T00:00:00,,0.893,,2.171
2025-01-01T00:00:00,,0.821,,2
2025-01-02T00:00:00,,0.772,,1.849
2025-01-03T00:00:00,,0.738,,1.741
2025-01-04T00:00:00,,0.714,,1.668
2025-01-05T00:00:00,,0.699,,1.612
2025-01-06T00:00:00,,0.687,,1.562
2025-01-07T00:00:00,,0.687,,1.55
2025-01-08T00:00:00,,0.687,,1.537
2025-01-09T00:00:00,,0.677,,1.504
2025-01-10T00:00:00,,0.697,,1.554
2025-01-11T00:00:00,,0.691,,1.545
2025-01-12T00:00:00,,0.678,,1.5
2025-01-13T00:00:00,,0.667,,1.452
2025-01-14T00:00:00,,0.683,,1.475
2025-01-15T00:00:00,,0.666,,1.45
2025-01-16T00:00:00,,0.672,,1.445
2025-01-17T00:00:00,,0.67,,1.441
2025-01-18T00:00:00,,0.668,,1.433
2025-01-19T00:00:00,,0.646,,1.393
2025-01-20T00:00:00,,0.632,,1.348
2025-01-21T00:00:00,,0.622,,1.308
2025-01-22T00:00:00,,0.622,,1.297
2025-01-23T00:00:00,,0.619,,1.293
2025-01-24T00:00:00,,0.636,,1.323
2025-01-25T00:00:00,,0.741,,1.496
2025-01-26T00:00:00,,0.779,,1.609
2025-01-27T00:00:00,,0.743,,1.592
2025-01-28T00:00:00,,0.837,,1.712
2025-01-29T00:00:00,,1.163,,2.303
2025-01-30T00:00:00,,1.21,,2.602
2025-01-31T00:00:00,,1.091,,2.507
2025-02-01T00:00:00,,0.968,,2.286
2025-02-02T00:00:00,,0.876,,2.081
2025-02-03T00:00:00,,0.811,,1.913
2025-02-04T00:00:00,,0.771,,1.785
2025-02-05T00:00:00,,0.755,,1.726
2025-02-06T00:00:00,,0.759,,1.716
2025-02-07T00:00:00,,0.735,,1.671
2025-02-08T00:00:00,,0.715,,1.614
2025-02-09T00:00:00,,0.702,,1.563
2025-02-10T00:00:00,,0.69,,1.515
2025-02-11T00:00:00,,0.678,,1.47
2025-02-12T00:00:00,,0.667,,1.427
2025-02-13T00:00:00,,0.656,,1.385
2025-02-14T00:00:00,,0.645,,1.344
2025-02-15T00:00:00,,0.633,,1.305
2025-02-16T00:00:00,,0.623,,1.267
2025-02-17T00:00:00,,0.613,,1.231
2025-02-18T00:00:00,,0.603,,1.196
2025-02-19T00:00:00,,0.593,,1.162
2025-02-20T00:00:00,,0.583,,1.129
2025-02-21T00:00:00,,0.573,,1.097
2025-02-22T00:00:00,,0.563,,1.066
2025-02-23T00:00:00,,0.553,,1.035
2025-02-24T00:00:00,,0.546,,1.018
2025-02-25T00:00:00,,0.556,,1.054
2025-02-26T00:00:00,,0.567,,1.107
2025-02-27T00:00:00,,0.56,,1.103
2025-02-28T00:00:00,,0.555,,1.091
2025-03-01T00:00:00,,0.546,,1.067
2025-03-02T00:00:00,,0.537,,1.038
2025-03-03T00:00:00,,0.536,,1.04
2025-03-04T00:00:00,,0.534,,1.045
2025-03-05T00:00:00,,0.6,,1.178
2025-03-06T00:00:00,,0.67,,1.325
2025-03-07T00:00:00,,0.741,,1.457
2025-03-08T00:00:00,,0.811,,1.586
2025-03-09T00:00:00,,0.795,,1.615
2025-03-10T00:00:00,,0.78,,1.596
2025-03-11T00:00:00,,0.703,,1.507
2025-03-12T00:00:00,,0.654,,1.419
2025-03-13T00:00:00,,0.625,,1.354
2025-03-14T00:00:00,,0.606,,1.304
2025-03-15T00:00:00,,0.594,,1.262
2025-03-16T00:00:00,,0.585,,1.225
2025-03-17T00:00:00,,0.577,,1.191
2025-03-18T00:00:00,,0.589,,1.205
2025-03-19T00:00:00,,0.611,,1.223
2025-03-20T00:00:00,,0.591,,1.194
2025-03-21T00:00:00,,0.58,,1.158
2025-03-22T00:00:00,,0.566,,1.121
2025-03-23T00:00:00,,0.559,,1.092
2025-03-24T00:00:00,,0.549,,1.062
2025-03-25T00:00:00,,0.575,,1.071
2025-03-26T00:00:00,,0.596,,1.088
2025-03-27T00:00:00,,0.568,,1.055
2025-03-28T00:00:00,,0.613,,1.075
2025-03-29T00:00:00,,0.673,,1.131
2025-03-30T00:00:00,,0.732,,1.198
2025-03-31T00:00:00,,0.8,,1.293
2025-04-01T00:00:00,,0.758,,1.285
2025-04-02T00:00:00,,0.677,,1.219
2025-04-03T00:00:00,,0.609,,1.128
2025-04-04T00:00:00,,0.568,,1.053
2025-04-05T00:00:00,,0.54,,0.989
2025-04-06T00:00:00,,0.523,,0.94
2025-04-07T00:00:00,,0.512,,0.905
2025-04-08T00:00:00,,0.503,,0.877
2025-04-09T00:00:00,,0.496,,0.852
2025-04-10T00:00:00,,0.489,,0.825
2025-04-11T00:00:00,,0.482,,0.801
2025-04-12T00:00:00,,0.48,,0.788
2025-04-13T00:00:00,,0.473,,0.77
2025-04-14T00:00:00,,0.462,,0.746
2025-04-15T00:00:00,,0.45,,0.723
2025-04-16T00:00:00,,0.438,,0.7
2025-04-17T00:00:00,,0.425,,0.676
2025-04-18T00:00:00,,0.412,,0.653
2025-04-19T00:00:00,,0.402,,0.632
2025-04-20T00:00:00,,0.449,,0.675
2025-04-21T00:00:00,,0.553,,0.784
2025-04-22T00:00:00,,0.529,,0.79
2025-04-23T00:00:00,,0.489,,0.745
2025-04-24T00:00:00,,0.461,,0.703
2025-04-25T00:00:00,,0.444,,0.674
2025-04-26T00:00:00,,0.436,,0.654
2025-04-27T00:00:00,,0.428,,0.637
2025-04-28T00:00:00,,0.427,,0.627
2025-04-29T00:00:00,,0.422,,0.615
2025-04-30T00:00:00,,0.413,,0.6
2025-05-01T00:00:00,,0.406,,0.57
2025-05-02T00:00:00,,0.421,,0.537
2025-05-03T00:00:00,,0.413,,0.516
2025-05-04T00:00:00,,0.404,,0.501
2025-05-05T00:00:00,,0.395,,0.489
2025-05-06T00:00:00,,0.402,,0.494
2025-05-07T00:00:00,,0.399,,0.491
2025-05-08T00:00:00,,0.392,,0.482
2025-05-09T00:00:00,,0.386,,0.472
2025-05-10T00:00:00,,0.378,,0.461
2025-05-11T00:00:00,,0.369,,0.449
2025-05-12T00:00:00,,0.358,,0.436
2025-05-13T00:00:00,,0.347,,0.422
2025-05-14T00:00:00,,0.336,,0.408
2025-05-15T00:00:00,,0.328,,0.396
2025-05-16T00:00:00,,0.322,,0.387
2025-05-17T00:00:00,,0.316,,0.379
2025-05-18T00:00:00,,0.311,,0.37
2025-05-19T00:00:00,,0.304,,0.361
2025-05-20T00:00:00,,0.297,,0.352
2025-05-21T00:00:00,,0.291,,0.344
2025-05-22T00:00:00,,0.286,,0.336
2025-05-23T00:00:00,,0.304,,0.354
2025-05-24T00:00:00,,0.305,,0.361
2025-05-25T00:00:00,,0.297,,0.353
2025-05-26T00:00:00,,0.288,,0.342
2025-05-27T00:00:00,,0.277,,0.33
2025-05-28T00:00:00,,0.27,,0.32
2025-05-29T00:00:00,,0.264,,0.312
2025-05-30T00:00:00,,0.259,,0.305
2025-05-31T00:00:00,,0.254,,0.298
2025-06-01T00:00:00,,0.249,,0.291
2025-06-02T00:00:00,,0.246,,0.285
2025-06-03T00:00:00,,0.242,,0.28
2025-06-04T00:00:00,,0.237,,0.274
2025-06-05T00:00:00,,0.232,,0.268
2025-06-06T00:00:00,,0.227,,0.262
2025-06-07T00:00:00,,0.223,,0.256
2025-06-08T00:00:00,,0.219,,0.25
2025-06-09T00:00:00,,0.217,,0.246
2025-06-10T00:00:00,,0.214,,0.243
2025-06-11T00:00:00,,0.213,,0.24
2025-06-12T00:00:00,,0.212,,0.238
2025-06-13T00:00:00,,0.208,,0.233
2025-06-14T00:00:00,,0.203,,0.228
2025-06-15T00:00:00,,0.198,,0.222
2025-06-16T00:00:00,,0.193,,0.216
2025-06-17T00:00:00,,0.189,,0.211
2025-06-18T00:00:00,,0.189,,0.208
2025-06-19T00:00:00,,0.189,,0.206
2025-06-20T00:00:00,,0.185,,0.202
2025-06-21T00:00:00,,0.184,,0.201
2025-06-22T00:00:00,,0.183,,0.199
2025-06-23T00:00:00,,0.181,,0.197
2025-06-24T00:00:00,,0.182,,0.208
2025-06-25T00:00:00,,0.188,,0.223
2025-06-26T00:00:00,,0.182,,0.222
2025-06-27T00:00:00,,0.194,,0.236
2025-06-28T00:00:00,,0.2,,0.25
2025-06-29T00:00:00,,0.2,,0.253
2025-06-30T00:00:00,,0.192,,0.246
2025-07-01T00:00:00,,0.183,,0.235
2025-07-02T00:00:00,,0.17,,0.221
2025-07-03T00:00:00,,0.165,,0.212
2025-07-04T00:00:00,,0.161,,0.206
2025-07-05T00:00:00,,0.164,,0.206
2025-07-06T00:00:00,,0.186,,0.231
2025-07-07T00:00:00,,0.193,,0.246
2025-07-08T00:00:00,,0.304,,0.359
2025-07-09T00:00:00,,0.265,,0.363
2025-07-10T00:00:00,,0.221,,0.321
2025-07-11T00:00:00,,0.203,,0.293
2025-07-12T00:00:00,,0.191,,0.276
2025-07-13T00:00:00,,0.179,,0.26
2025-07-14T00:00:00,,0.168,,0.246
2025-07-15T00:00:00,,0.156,,0.231
2025-07-16T00:00:00,,0.152,,0.222
2025-07-17T00:00:00,,0.148,,0.215
2025-07-18T00:00:00,,0.144,,0.209
2025-07-19T00:00:00,,0.141,,0.202
2025-07-20T00:00:00,,0.137,,0.196
2025-07-21T00:00:00,,0.135,,0.191
2025-07-22T00:00:00,,0.134,,0.188
2025-07-23T00:00:00,,0.132,,0.184
2025-07-24T00:00:00,,0.129,,0.179
2025-07-25T00:00:00,,0.126,,0.174
2025-07-26T00:00:00,,0.122,,0.169
2025-07-27T00:00:00,,0.119,,0.163
2025-07-28T00:00:00,,0.116,,0.158
2025-07-29T00:00:00,,0.114,,0.155
2025-07-30T00:00:00,,0.113,,0.152
2025-07-31T00:00:00,,0.11,,0.148
2025-08-01T00:00:00,,0.107,,0.143
2025-08-02T00:00:00,,0.107,,0.141
2025-08-03T00:00:00,,0.107,,0.14
2025-08-04T00:00:00,,0.106,,0.137
2025-08-05T00:00:00,,0.105,,0.135
2025-08-06T00:00:00,,0.104,,0.133
2025-08-07T00:00:00,,0.104,,0.131
2025-08-08T00:00:00,,0.103,,0.13
2025-08-09T00:00:00,,0.103,,0.128
2025-08-10T00:00:00,,0.101,,0.126
2025-08-11T00:00:00,,0.1,,0.124
2025-08-12T00:00:00,,0.099,,0.122
2025-08-13T00:00:00,,0.098,,0.12
2025-08-14T00:00:00,,0.097,,0.118
2025-08-15T00:00:00,,0.095,,0.116
2025-08-16T00:00:00,,0.095,,0.114
2025-08-17T00:00:00,,0.094,,0.112
2025-08-18T00:00:00,,0.092,,0.108
2025-08-19T00:00:00,,0.09,,0.106
2025-08-20T00:00:00,,0.089,,0.103
2025-08-21T00:00:00,,0.088,,0.096
2025-08-22T00:00:00,,0.087,,0.09
2025-08-23T00:00:00,,0.086,,0.088
2025-08-24T00:00:00,,0.086,,0.087
2025-08-25T00:00:00,,0.086,,0.086
2025-08-26T00:00:00,,0.085,,0.085
2025-08-27T00:00:00,,0.084,,0.084
2025-08-28T00:00:00,,0.083,,0.083
2025-08-29T00:00:00,,0.084,,0.086
2025-08-30T00:00:00,,0.086,,0.1
2025-08-31T00:00:00,,0.086,,0.105
2025-09-01T00:00:00,,0.085,,0.104
2025-09-02T00:00:00,,0.084,,0.102
2025-09-03T00:00:00,,0.083,,0.1
2025-09-04T00:00:00,,0.082,,0.099
2025-09-05T00:00:00,,0.081,,0.097
2025-09-06T00:00:00,,0.079,,0.095
2025-09-07T00:00:00,,0.078,,0.093
2025-09-08T00:00:00,,0.077,,0.086
2025-09-09T00:00:00,,0.076,,0.08
2025-09-10T00:00:00,,0.075,,0.078
2025-09-11T00:00:00,,0.073,,0.076
2025-09-12T00:00:00,,0.077,,0.101
2025-09-13T00:00:00,,0.08,,0.113
2025-09-14T00:00:00,,0.082,,0.125
2025-09-15T00:00:00,,0.2,,0.378
2025-09-16T00:00:00,,0.23,,0.527
2025-09-17T00:00:00,,0.264,,0.639
2025-09-18T00:00:00,,0.217,,0.626
2025-09-19T00:00:00,,0.199,,0.59
2025-09-20T00:00:00,,0.183,,0.56
2025-09-21T00:00:00,,0.168,,0.531
2025-09-22T00:00:00,,0.152,,0.502
2025-09-23T00:00:00,,0.144,,0.477
2025-09-24T00:00:00,,0.139,,0.458
2025-09-25T00:00:00,,0.136,,0.442
2025-09-26T00:00:00,,0.133,,0.426
2025-09-27T00:00:00,,0.129,,0.411
2025-09-28T00:00:00,,0.125,,0.396
2025-09-29T00:00:00,,0.122,,0.381
2025-09-30T00:00:00,,0.119,,0.368
2025-10-01T00:00:00,,0.116,,0.355
2025-10-02T00:00:00,,0.114,,0.343
2025-10-03T00:00:00,,0.112,,0.331
2025-10-04T00:00:00,,0.109,,0.32
2025-10-05T00:00:00,,0.125,,0.328
2025-10-06T00:00:00,,0.13,,0.331
2025-10-07T00:00:00,,0.127,,0.324
2025-10-08T00:00:00,,0.183,,0.411
2025-10-09T00:00:00,,0.171,,0.424
2025-10-10T00:00:00,,0.176,,0.42
2025-10-11T00:00:00,,0.165,,0.404
2025-10-12T00:00:00,,0.153,,0.383
2025-10-13T00:00:00,,0.148,,0.367
2025-10-14T00:00:00,,0.145,,0.355
2025-10-15T00:00:00,,0.143,,0.344
2025-10-16T00:00:00,,0.14,,0.333
2025-10-17T00:00:00,,0.137,,0.323
2025-10-18T00:00:00,,0.135,,0.313
2025-10-19T00:00:00,,0.133,,0.304
2025-10-20T00:00:00,,0.133,,0.296
2025-10-21T00:00:00,,0.131,,0.288
2025-10-22T00:00:00,,0.129,,0.279
2025-10-23T00:00:00,,0.127,,0.271
2025-10-24T00:00:00,,0.126,,0.254
2025-10-25T00:00:00,,0.148,,0.316
2025-10-26T00:00:00,,0.277,,0.61
2025-10-27T00:00:00,,0.311,,0.784
2025-10-28T00:00:00,,0.29,,0.809
2025-10-29T00:00:00,,0.253,,0.767
2025-10-30T00:00:00,,0.219,,0.713
2025-10-31T00:00:00,,0.263,,0.783
2025-11-01T00:00:00,,0.238,,0.78
2025-11-02T00:00:00,,0.237,,0.772
2025-11-03T00:00:00,,0.217,,0.742
2025-11-04T00:00:00,,0.219,,0.729
2025-11-05T00:00:00,,0.241,,0.771
2025-11-06T00:00:00,,0.223,,0.759
2025-11-07T00:00:00,,0.254,,0.802
2025-11-08T00:00:00,,0.24,,0.794
2025-11-09T00:00:00,,0.223,,0.758
2025-11-10T00:00:00,,0.222,,0.735
2025-11-11T00:00:00,,0.239,,0.764
2025-11-12T00:00:00,,0.336,,0.953
2025-11-13T00:00:00,,0.325,,1
2025-11-14T00:00:00,,0.285,,0.95
2025-11-15T00:00:00,,0.261,,0.896
2025-11-16T00:00:00,,0.248,,0.855
2025-11-17T00:00:00,,0.237,,0.819
2025-11-18T00:00:00,,0.232,,0.789
2025-11-19T00:00:00,,0.229,,0.763
2025-11-20T00:00:00,,0.227,,0.739
2025-11-21T00:00:00,,0.235,,0.748
2025-11-22T00:00:00,,0.234,,0.739
2025-11-23T00:00:00,,0.267,,0.8
2025-11-24T00:00:00,,0.259,,0.804
2025-11-25T00:00:00,,0.253,,0.779
2025-11-26T00:00:00,,0.25,,0.753
2025-11-27T00:00:00,,0.246,,0.729
2025-11-28T00:00:00,,0.299,,0.833
2025-11-29T00:00:00,,0.348,,0.947
2025-11-30T00:00:00,,0.342,,0.965
2025-12-01T00:00:00,,0.441,,1.098
2025-12-02T00:00:00,,0.398,,1.094
2025-12-03T00:00:00,,0.383,,1.061
2025-12-04T00:00:00,,0.349,,1.009
2025-12-05T00:00:00,,0.337,,0.97
2025-12-06T00:00:00,,0.539,,1.226
2025-12-07T00:00:00,,0.634,,1.441
2025-12-08T00:00:00,,0.782,,1.707
2025-12-09T00:00:00,,1.002,,2.213
2025-12-10T00:00:00,,0.931,,2.305
2025-12-11T00:00:00,,0.779,,2.093
2025-12-12T00:00:00,,0.651,,1.838
2025-12-13T00:00:00,,0.57,,1.656
2025-12-14T00:00:00,,0.542,,1.575
2025-12-15T00:00:00,,0.676,,1.773
2025-12-16T00:00:00,,0.666,,1.803
2025-12-17T00:00:00,,0.664,,1.793
2025-12-18T00:00:00,,0.592,,1.674
2025-12-19T00:00:00,,0.574,,1.6
2025-12-20T00:00:00,,0.541,,1.527
2025-12-21T00:00:00,,0.511,,1.454
2025-12-22T00:00:00,,0.495,,1.396
2025-12-23T00:00:00,,0.487,,1.349
2025-12-24T00:00:00,,0.48,,1.307
2025-12-25T00:00:00,,0.475,,1.268
2025-12-26T00:00:00,,0.467,,1.229
2025-12-27T00:00:00,,0.47,,1.209
