Date,2800300,simulated_1026
2016-06-28T00:00:00,,0.589
2016-06-29T00:00:00,,0.584
2016-06-30T00:00:00,,0.58
2016-07-01T00:00:00,,0.576
2016-07-02T00:00:00,,0.571
2016-07-03T00:00:00,,0.567
2016-07-04T00:00:00,,0.563
2016-07-05T00:00:00,,0.558
2016-07-06T00:00:00,,0.554
2016-07-07T00:00:00,,0.55
2016-07-08T00:00:00,,0.546
2016-07-09T00:00:00,,0.542
2016-07-10T00:00:00,,0.538
2016-07-11T00:00:00,,0.534
2016-07-12T00:00:00,,0.53
2016-07-13T00:00:00,,0.526
2016-07-14T00:00:00,,0.522
2016-07-15T00:00:00,,1.218
2016-07-16T00:00:00,,1.047
2016-07-17T00:00:00,,0.694
2016-07-18T00:00:00,,0.57
2016-07-19T00:00:00,,0.547
2016-07-20T00:00:00,,0.541
2016-07-21T00:00:00,,0.536
2016-07-22T00:00:00,,0.531
2016-07-23T00:00:00,,0.526
2016-07-24T00:00:00,,0.521
2016-07-25T00:00:00,,0.517
2016-07-26T00:00:00,,0.512
2016-07-27T00:00:00,,0.508
2016-07-28T00:00:00,,0.503
2016-07-29T00:00:00,,0.499
2016-07-30T00:00:00,,0.495
2016-07-31T00:00:00,,0.49
2016-08-01T00:00:00,,0.486
2016-08-02T00:00:00,,0.482
2016-08-03T00:00:00,,0.478
2016-08-04T00:00:00,,0.474
2016-08-05T00:00:00,,0.47
2016-08-06T00:00:00,,0.466
2016-08-07T00:00:00,,0.462
2016-08-08T00:00:00,,0.458
2016-08-09T00:00:00,,0.454
2016-08-10T00:00:00,,0.451
2016-08-11T00:00:00,,0.447
2016-08-12T00:00:00,,0.443
2016-08-13T00:00:00,,0.439
2016-08-14T00:00:00,,0.436
2016-08-15T00:00:00,,0.433
2016-08-16T00:00:00,,0.431
2016-08-17T00:00:00,,0.427
2016-08-18T00:00:00,,0.424
2016-08-19T00:00:00,,0.421
2016-08-20T00:00:00,,0.418
2016-08-21T00:00:00,,0.414
2016-08-22T00:00:00,,0.414
2016-08-23T00:00:00,,0.413
2016-08-24T00:00:00,,0.41
2016-08-25T00:00:00,,0.406
2016-08-26T00:00:00,,0.403
2016-08-27T00:00:00,,0.4
2016-08-28T00:00:00,,0.397
2016-08-29T00:00:00,,0.395
2016-08-30T00:00:00,,0.398
2016-08-31T00:00:00,,0.394
2016-09-01T00:00:00,,0.389
2016-09-02T00:00:00,,0.385
2016-09-03T00:00:00,,0.382
2016-09-04T00:00:00,,0.38
2016-09-05T00:00:00,,0.377
2016-09-06T00:00:00,,0.374
2016-09-07T00:00:00,,0.371
2016-09-08T00:00:00,,0.368
2016-09-09T00:00:00,,0.365
2016-09-10T00:00:00,,0.362
2016-09-11T00:00:00,,0.359
2016-09-12T00:00:00,,0.356
2016-09-13T00:00:00,,0.353
2016-09-14T00:00:00,,0.35
2016-09-15T00:00:00,,0.347
2016-09-16T00:00:00,,0.345
2016-09-17T00:00:00,,0.342
2016-09-18T00:00:00,,0.339
2016-09-19T00:00:00,,0.336
2016-09-20T00:00:00,,0.334
2016-09-21T00:00:00,,0.331
2016-09-22T00:00:00,,0.328
2016-09-23T00:00:00,,0.326
2016-09-24T00:00:00,,0.323
2016-09-25T00:00:00,,0.321
2016-09-26T00:00:00,,0.318
2016-09-27T00:00:00,,0.314
2016-09-28T00:00:00,,0.311
2016-09-29T00:00:00,,0.308
2016-09-30T00:00:00,,0.31
2016-10-01T00:00:00,,0.313
2016-10-02T00:00:00,,0.313
2016-10-03T00:00:00,,0.311
2016-10-04T00:00:00,,0.309
2016-10-05T00:00:00,,0.307
2016-10-06T00:00:00,,0.304
2016-10-07T00:00:00,,0.302
2016-10-08T00:00:00,,0.3
2016-10-09T00:00:00,,0.298
2016-10-10T00:00:00,,0.295
2016-10-11T00:00:00,,0.293
2016-10-12T00:00:00,,0.291
2016-10-13T00:00:00,,0.289
2016-10-14T00:00:00,,0.287
2016-10-15T00:00:00,,0.285
2016-10-16T00:00:00,,0.283
2016-10-17T00:00:00,,0.28
2016-10-18T00:00:00,,0.278
2016-10-19T00:00:00,,0.276
2016-10-20T00:00:00,,0.274
2016-10-21T00:00:00,,0.272
2016-10-22T00:00:00,,0.27
2016-10-23T00:00:00,,0.268
2016-10-24T00:00:00,,0.266
2016-10-25T00:00:00,,0.265
2016-10-26T00:00:00,,0.263
2016-10-27T00:00:00,,0.261
2016-10-28T00:00:00,,0.26
2016-10-29T00:00:00,,0.261
2016-10-30T00:00:00,,0.26
2016-10-31T00:00:00,,0.258
2016-11-01T00:00:00,,0.256
2016-11-02T00:00:00,,0.254
2016-11-03T00:00:00,,0.252
2016-11-04T00:00:00,,0.251
2016-11-05T00:00:00,,0.249
2016-11-06T00:00:00,,0.247
2016-11-07T00:00:00,,0.245
2016-11-08T00:00:00,,0.243
2016-11-09T00:00:00,,0.241
2016-11-10T00:00:00,,0.239
2016-11-11T00:00:00,,0.237
2016-11-12T00:00:00,,0.235
2016-11-13T00:00:00,,0.233
2016-11-14T00:00:00,,0.232
2016-11-15T00:00:00,,0.23
2016-11-16T00:00:00,,0.228
2016-11-17T00:00:00,,0.235
2016-11-18T00:00:00,,2.846
2016-11-19T00:00:00,,2.26
2016-11-20T00:00:00,,1.363
2016-11-21T00:00:00,,1.803
2016-11-22T00:00:00,,1.489
2016-11-23T00:00:00,,1.313
2016-11-24T00:00:00,,1.18
2016-11-25T00:00:00,,1.11
2016-11-26T00:00:00,,2.929
2016-11-27T00:00:00,,2.797
2016-11-28T00:00:00,,1.999
2016-11-29T00:00:00,,1.563
2016-11-30T00:00:00,,1.388
2016-12-01T00:00:00,,1.288
2016-12-02T00:00:00,,1.209
2016-12-03T00:00:00,,1.138
2016-12-04T00:00:00,,1.073
2016-12-05T00:00:00,,1.101
2016-12-06T00:00:00,,1.105
2016-12-07T00:00:00,,1.295
2016-12-08T00:00:00,,1.41
2016-12-09T00:00:00,,1.343
2016-12-10T00:00:00,,1.212
2016-12-11T00:00:00,,1.106
2016-12-12T00:00:00,,1.03
2016-12-13T00:00:00,,0.968
2016-12-14T00:00:00,,0.913
2016-12-15T00:00:00,,0.863
2016-12-16T00:00:00,,0.817
2016-12-17T00:00:00,,0.779
2016-12-18T00:00:00,,0.785
2016-12-19T00:00:00,,0.796
2016-12-20T00:00:00,,0.881
2016-12-21T00:00:00,,0.967
2016-12-22T00:00:00,,1.031
2016-12-23T00:00:00,,1.082
2016-12-24T00:00:00,,2.125
2016-12-25T00:00:00,,2.448
2016-12-26T00:00:00,,3.176
2016-12-27T00:00:00,,2.831
2016-12-28T00:00:00,,2.211
2016-12-29T00:00:00,,1.844
2016-12-30T00:00:00,,1.75
2016-12-31T00:00:00,,1.695
2017-01-01T00:00:00,1.1,1.586
2017-01-02T00:00:00,1.0,1.469
2017-01-03T00:00:00,0.8,1.369
2017-01-04T00:00:00,0.6,1.283
2017-01-05T00:00:00,0.4,1.204
2017-01-06T00:00:00,0.2,1.131
2017-01-07T00:00:00,0.2,1.063
2017-01-08T00:00:00,0.2,1.001
2017-01-09T00:00:00,0.2,0.943
2017-01-10T00:00:00,0.2,1.036
2017-01-11T00:00:00,0.2,1.098
2017-01-12T00:00:00,0.2,1.054
2017-01-13T00:00:00,0.2,1.088
2017-01-14T00:00:00,0.2,1.055
2017-01-15T00:00:00,0.2,0.965
2017-01-16T00:00:00,0.2,0.876
2017-01-17T00:00:00,0.2,0.811
2017-01-18T00:00:00,0.2,0.832
2017-01-19T00:00:00,0.2,0.909
2017-01-20T00:00:00,0.2,0.912
2017-01-21T00:00:00,0.2,0.84
2017-01-22T00:00:00,0.2,0.8
2017-01-23T00:00:00,0.2,0.787
2017-01-24T00:00:00,0.2,0.728
2017-01-25T00:00:00,0.1,0.655
2017-01-26T00:00:00,0.2,0.848
2017-01-27T00:00:00,0.3,0.849
2017-01-28T00:00:00,0.3,0.8
2017-01-29T00:00:00,0.2,0.811
2017-01-30T00:00:00,0.2,0.885
2017-01-31T00:00:00,0.2,0.894
2017-02-01T00:00:00,0.2,0.852
2017-02-02T00:00:00,0.2,0.803
2017-02-03T00:00:00,0.2,0.761
2017-02-04T00:00:00,0.2,0.749
2017-02-05T00:00:00,0.2,0.733
2017-02-06T00:00:00,0.2,0.707
2017-02-07T00:00:00,0.2,0.68
2017-02-08T00:00:00,0.1,0.653
2017-02-09T00:00:00,0.1,0.628
2017-02-10T00:00:00,0.1,0.604
2017-02-11T00:00:00,0.1,0.582
2017-02-12T00:00:00,0.1,0.561
2017-02-13T00:00:00,0.1,0.642
2017-02-14T00:00:00,0.1,0.806
2017-02-15T00:00:00,0.1,0.872
2017-02-16T00:00:00,0.1,0.857
2017-02-17T00:00:00,0.1,0.825
2017-02-18T00:00:00,0.1,0.808
2017-02-19T00:00:00,0.2,1.01
2017-02-20T00:00:00,1.0,1.163
2017-02-21T00:00:00,0.6,1.18
2017-02-22T00:00:00,0.3,1.134
2017-02-23T00:00:00,0.2,1.077
2017-02-24T00:00:00,0.1,1.022
2017-02-25T00:00:00,0.1,0.968
2017-02-26T00:00:00,0.1,0.918
2017-02-27T00:00:00,0.1,0.87
2017-02-28T00:00:00,0.1,3.592
2017-03-01T00:00:00,3.8,4.463
2017-03-02T00:00:00,11.0,3.941
2017-03-03T00:00:00,3.6,3.228
2017-03-04T00:00:00,1.1,2.741
2017-03-05T00:00:00,0.6,2.445
2017-03-06T00:00:00,0.4,2.243
2017-03-07T00:00:00,0.2,2.089
2017-03-08T00:00:00,0.2,2.08
2017-03-09T00:00:00,0.2,2.002
2017-03-10T00:00:00,0.2,2.288
2017-03-11T00:00:00,0.5,2.125
2017-03-12T00:00:00,0.9,1.896
2017-03-13T00:00:00,2.0,2.281
2017-03-14T00:00:00,3.3,4.617
2017-03-15T00:00:00,13.4,6.325
2017-03-16T00:00:00,11.8,5.813
2017-03-17T00:00:00,9.9,8.9
2017-03-18T00:00:00,11.8,9.723
2017-03-19T00:00:00,4.0,8.193
2017-03-20T00:00:00,2.2,6.299
2017-03-21T00:00:00,1.8,5.802
2017-03-22T00:00:00,3.2,6.044
2017-03-23T00:00:00,3.6,5.471
2017-03-24T00:00:00,2.2,4.584
2017-03-25T00:00:00,1.6,4.497
2017-03-26T00:00:00,1.7,5.074
2017-03-27T00:00:00,2.7,5.613
2017-03-28T00:00:00,2.8,5.277
2017-03-29T00:00:00,1.7,4.447
2017-03-30T00:00:00,1.2,3.653
2017-03-31T00:00:00,1.1,3.085
2017-04-01T00:00:00,1.1,3.153
2017-04-02T00:00:00,3.0,3.292
2017-04-03T00:00:00,4.2,3.081
2017-04-04T00:00:00,3.4,2.697
2017-04-05T00:00:00,3.1,2.448
2017-04-06T00:00:00,3.1,2.263
2017-04-07T00:00:00,2.6,2.243
2017-04-08T00:00:00,2.4,2.153
2017-04-09T00:00:00,2.1,2.045
2017-04-10T00:00:00,2.0,2.081
2017-04-11T00:00:00,2.5,2.052
2017-04-12T00:00:00,2.4,1.89
2017-04-13T00:00:00,2.0,1.69
2017-04-14T00:00:00,2.0,1.525
2017-04-15T00:00:00,1.7,1.403
2017-04-16T00:00:00,1.4,1.31
2017-04-17T00:00:00,1.2,1.234
2017-04-18T00:00:00,1.0,1.171
2017-04-19T00:00:00,1.0,1.115
2017-04-20T00:00:00,0.9,1.064
2017-04-21T00:00:00,1.1,1.121
2017-04-22T00:00:00,1.4,1.478
2017-04-23T00:00:00,1.9,1.716
2017-04-24T00:00:00,1.74,1.739
2017-04-25T00:00:00,1.63,2.473
2017-04-26T00:00:00,2.89,2.466
2017-04-27T00:00:00,2.52,2.15
2017-04-28T00:00:00,1.91,1.943
2017-04-29T00:00:00,1.49,2.528
2017-04-30T00:00:00,1.51,2.763
2017-05-01T00:00:00,2.92,2.68
2017-05-02T00:00:00,2.95,2.492
2017-05-03T00:00:00,2.23,2.228
2017-05-04T00:00:00,1.7,1.935
2017-05-05T00:00:00,1.4,1.707
2017-05-06T00:00:00,1.26,1.515
2017-05-07T00:00:00,1.16,1.319
2017-05-08T00:00:00,1.06,1.152
2017-05-09T00:00:00,1.0,1.036
2017-05-10T00:00:00,0.97,0.976
2017-05-11T00:00:00,0.91,0.933
2017-05-12T00:00:00,0.85,0.984
2017-05-13T00:00:00,0.77,0.979
2017-05-14T00:00:00,0.7,0.919
2017-05-15T00:00:00,0.7,0.863
2017-05-16T00:00:00,0.7,0.802
2017-05-17T00:00:00,0.64,0.767
2017-05-18T00:00:00,0.6,0.751
2017-05-19T00:00:00,0.61,0.742
2017-05-20T00:00:00,0.6,0.736
2017-05-21T00:00:00,0.55,0.73
2017-05-22T00:00:00,0.5,0.724
2017-05-23T00:00:00,0.44,0.718
2017-05-24T00:00:00,0.4,0.713
2017-05-25T00:00:00,0.36,0.707
2017-05-26T00:00:00,0.3,0.701
2017-05-27T00:00:00,0.3,0.696
2017-05-28T00:00:00,0.29,0.69
2017-05-29T00:00:00,0.3,0.685
2017-05-30T00:00:00,0.25,0.68
2017-05-31T00:00:00,0.3,0.674
2017-06-01T00:00:00,0.37,0.669
2017-06-02T00:00:00,0.38,0.664
2017-06-03T00:00:00,0.3,0.659
2017-06-04T00:00:00,0.26,0.654
2017-06-05T00:00:00,0.2,0.649
2017-06-06T00:00:00,0.2,0.644
2017-06-07T00:00:00,0.2,0.639
2017-06-08T00:00:00,0.39,0.634
2017-06-09T00:00:00,1.08,0.629
2017-06-10T00:00:00,1.28,0.624
2017-06-11T00:00:00,0.96,0.619
2017-06-12T00:00:00,0.81,0.768
2017-06-13T00:00:00,3.56,1.286
2017-06-14T00:00:00,8.83,1.291
2017-06-15T00:00:00,3.74,1.09
2017-06-16T00:00:00,1.89,0.953
2017-06-17T00:00:00,1.18,0.83
2017-06-18T00:00:00,0.88,0.735
2017-06-19T00:00:00,0.68,0.683
2017-06-20T00:00:00,0.59,0.696
2017-06-21T00:00:00,0.54,0.787
2017-06-22T00:00:00,0.51,0.836
2017-06-23T00:00:00,0.43,0.813
2017-06-24T00:00:00,0.31,0.823
2017-06-25T00:00:00,0.3,0.843
2017-06-26T00:00:00,0.31,1.007
2017-06-27T00:00:00,0.45,1.134
2017-06-28T00:00:00,0.56,1.119
2017-06-29T00:00:00,0.42,1.027
2017-06-30T00:00:00,0.29,0.933
2017-07-01T00:00:00,0.2,0.835
2017-07-02T00:00:00,0.2,0.728
2017-07-03T00:00:00,0.12,0.655
2017-07-04T00:00:00,0.1,0.859
2017-07-05T00:00:00,0.17,1.063
2017-07-06T00:00:00,0.23,1.089
2017-07-07T00:00:00,0.23,1.021
2017-07-08T00:00:00,0.2,0.925
2017-07-09T00:00:00,0.15,0.819
2017-07-10T00:00:00,0.1,0.709
2017-07-11T00:00:00,0.1,0.685
2017-07-12T00:00:00,0.1,0.741
2017-07-13T00:00:00,0.1,0.752
2017-07-14T00:00:00,0.1,0.686
2017-07-15T00:00:00,0.1,0.619
2017-07-16T00:00:00,0.1,0.582
2017-07-17T00:00:00,0.1,0.567
2017-07-18T00:00:00,0.1,0.559
2017-07-19T00:00:00,0.1,0.555
2017-07-20T00:00:00,0.1,0.55
2017-07-21T00:00:00,0.1,0.546
2017-07-22T00:00:00,0.1,0.543
2017-07-23T00:00:00,0.1,0.539
2017-07-24T00:00:00,0.1,0.535
2017-07-25T00:00:00,0.1,0.531
2017-07-26T00:00:00,0.1,0.527
2017-07-27T00:00:00,0.1,0.523
2017-07-28T00:00:00,0.1,0.519
2017-07-29T00:00:00,0.1,0.516
2017-07-30T00:00:00,0.1,0.512
2017-07-31T00:00:00,0.1,0.508
2017-08-01T00:00:00,0.1,0.505
2017-08-02T00:00:00,0.1,0.516
2017-08-03T00:00:00,0.1,0.528
2017-08-04T00:00:00,0.1,0.734
2017-08-05T00:00:00,0.15,0.973
2017-08-06T00:00:00,0.26,9.232
2017-08-07T00:00:00,0.91,8.359
2017-08-08T00:00:00,1.12,4.559
2017-08-09T00:00:00,0.86,2.546
2017-08-10T00:00:00,0.59,1.781
2017-08-11T00:00:00,0.35,1.423
2017-08-12T00:00:00,0.23,1.324
2017-08-13T00:00:00,0.2,1.674
2017-08-14T00:00:00,0.23,1.694
2017-08-15T00:00:00,0.34,1.485
2017-08-16T00:00:00,0.39,1.268
2017-08-17T00:00:00,0.3,1.07
2017-08-18T00:00:00,0.2,0.927
2017-08-19T00:00:00,0.2,0.824
2017-08-20T00:00:00,0.2,0.729
2017-08-21T00:00:00,0.36,0.661
2017-08-22T00:00:00,0.67,0.628
2017-08-23T00:00:00,0.46,0.615
2017-08-24T00:00:00,0.47,0.608
2017-08-25T00:00:00,0.37,0.603
2017-08-26T00:00:00,0.3,0.598
2017-08-27T00:00:00,0.21,0.593
2017-08-28T00:00:00,0.2,0.588
2017-08-29T00:00:00,0.19,0.583
2017-08-30T00:00:00,0.17,0.578
2017-08-31T00:00:00,0.27,0.574
2017-09-01T00:00:00,0.62,0.57
2017-09-02T00:00:00,0.98,0.565
2017-09-03T00:00:00,0.88,0.56
2017-09-04T00:00:00,0.63,0.556
2017-09-05T00:00:00,0.42,0.551
2017-09-06T00:00:00,0.3,0.547
2017-09-07T00:00:00,0.21,0.543
2017-09-08T00:00:00,0.2,0.538
2017-09-09T00:00:00,0.2,0.549
2017-09-10T00:00:00,0.74,0.683
2017-09-11T00:00:00,1.88,0.785
2017-09-12T00:00:00,2.06,1.168
2017-09-13T00:00:00,2.5,1.366
2017-09-14T00:00:00,2.2,1.383
2017-09-15T00:00:00,1.57,1.338
2017-09-16T00:00:00,1.34,1.395
2017-09-17T00:00:00,1.15,1.353
2017-09-18T00:00:00,1.01,1.243
2017-09-19T00:00:00,0.89,1.267
2017-09-20T00:00:00,0.78,1.317
2017-09-21T00:00:00,0.68,1.255
2017-09-22T00:00:00,0.6,1.217
2017-09-23T00:00:00,0.53,1.111
2017-09-24T00:00:00,0.5,0.978
2017-09-25T00:00:00,0.42,0.854
2017-09-26T00:00:00,0.37,0.75
2017-09-27T00:00:00,0.3,0.677
2017-09-28T00:00:00,0.3,0.62
2017-09-29T00:00:00,0.3,0.58
2017-09-30T00:00:00,0.3,0.559
2017-10-01T00:00:00,0.3,0.549
2017-10-02T00:00:00,0.28,0.542
2017-10-03T00:00:00,0.31,3.876
2017-10-04T00:00:00,0.97,4.501
2017-10-05T00:00:00,2.53,3.65
2017-10-06T00:00:00,2.16,2.892
2017-10-07T00:00:00,1.48,5.32
2017-10-08T00:00:00,1.88,8.596
2017-10-09T00:00:00,6.91,10.514
2017-10-10T00:00:00,11.62,11.192
2017-10-11T00:00:00,9.66,9.597
2017-10-12T00:00:00,5.32,7.246
2017-10-13T00:00:00,11.62,5.46
2017-10-14T00:00:00,10.28,7.533
2017-10-15T00:00:00,10.0,8.242
2017-10-16T00:00:00,8.6,7.002
2017-10-17T00:00:00,7.2,5.908
2017-10-18T00:00:00,5.6,5.544
2017-10-19T00:00:00,5.4,4.849
2017-10-20T00:00:00,3.7,3.841
2017-10-21T00:00:00,2.8,3.046
2017-10-22T00:00:00,2.2,2.539
2017-10-23T00:00:00,1.9,2.218
2017-10-24T00:00:00,1.6,2.013
2017-10-25T00:00:00,1.4,4.285
2017-10-26T00:00:00,1.3,3.988
2017-10-27T00:00:00,1.3,2.885
2017-10-28T00:00:00,1.4,6.418
2017-10-29T00:00:00,6.0,7.289
2017-10-30T00:00:00,6.2,6.126
2017-10-31T00:00:00,3.8,4.788
2017-11-01T00:00:00,2.7,3.982
2017-11-02T00:00:00,2.2,3.36
2017-11-03T00:00:00,1.8,2.97
2017-11-04T00:00:00,1.6,2.89
2017-11-05T00:00:00,1.7,3.013
2017-11-06T00:00:00,1.8,3.352
2017-11-07T00:00:00,2.1,3.32
2017-11-08T00:00:00,1.8,3.011
2017-11-09T00:00:00,1.6,2.67
2017-11-10T00:00:00,2.3,2.515
2017-11-11T00:00:00,3.1,5.23
2017-11-12T00:00:00,5.6,5.943
2017-11-13T00:00:00,4.4,5.412
2017-11-14T00:00:00,3.1,4.711
2017-11-15T00:00:00,2.4,5.569
2017-11-16T00:00:00,3.1,5.368
2017-11-17T00:00:00,5.0,7.968
2017-11-18T00:00:00,6.5,10.459
2017-11-19T00:00:00,5.6,10.36
2017-11-20T00:00:00,5.4,8.8
2017-11-21T00:00:00,4.0,6.948
2017-11-22T00:00:00,3.0,5.48
2017-11-23T00:00:00,2.4,4.487
2017-11-24T00:00:00,4.2,5.347
2017-11-25T00:00:00,5.6,5.46
2017-11-26T00:00:00,3.6,4.936
2017-11-27T00:00:00,3.2,8.885
2017-11-28T00:00:00,6.7,13.092
2017-11-29T00:00:00,9.6,13.852
2017-11-30T00:00:00,9.2,11.245
2017-12-01T00:00:00,5.8,8.754
2017-12-02T00:00:00,4.0,6.975
2017-12-03T00:00:00,4.2,9.364
2017-12-04T00:00:00,8.6,9.339
2017-12-05T00:00:00,5.2,7.531
2017-12-06T00:00:00,3.4,5.835
2017-12-07T00:00:00,2.5,4.616
2017-12-08T00:00:00,4.4,6.612
2017-12-09T00:00:00,15.7,17.685
2017-12-10T00:00:00,38.0,22.993
2017-12-11T00:00:00,23.0,18.462
2017-12-12T00:00:00,10.3,14.717
2017-12-13T00:00:00,6.2,11.76
2017-12-14T00:00:00,4.6,11.992
2017-12-15T00:00:00,3.8,12.408
2017-12-16T00:00:00,3.8,11.084
2017-12-17T00:00:00,4.6,8.68
2017-12-18T00:00:00,3.8,7.397
2017-12-19T00:00:00,3.7,6.365
