Date,2104900,simulated_1062,2101500,simulated_1039,2101310,simulated_1063,2101220,simulated_1071,2101520,simulated_1066,2101700,simulated_1073
2020-05-12T00:00:00,2.32,1.154,4.0,3.144,0.46,0.648,12.38,6.388,2.1,1.643,15.8,8.436
2020-05-13T00:00:00,2.04,1.187,4.37,3.247,0.46,0.695,12.51,7.098,2.31,1.84,16.17,9.473
2020-05-14T00:00:00,1.76,1.155,4.07,3.231,0.46,0.682,10.55,7.334,2.21,1.851,13.92,9.815
2020-05-15T00:00:00,1.67,1.158,3.89,3.26,0.46,0.886,9.83,7.89,2.11,1.924,13.03,10.697
2020-05-16T00:00:00,1.75,2.116,3.94,4.701,0.47,1.88,10.01,11.54,2.14,3.08,13.26,16.113
2020-05-17T00:00:00,2.08,2.923,4.71,5.923,0.48,3.307,12.87,17.681,3.13,4.777,17.46,24.778
2020-05-18T00:00:00,2.08,2.921,5.0,5.704,0.57,3.895,14.01,21.302,3.33,5.463,18.92,29.856
2020-05-19T00:00:00,1.83,2.484,4.5,4.955,0.7,3.289,12.1,20.096,2.49,4.925,15.92,28.176
2020-05-20T00:00:00,1.77,2.133,4.05,4.421,0.56,2.347,10.73,16.637,2.26,3.941,14.17,23.25
2020-05-21T00:00:00,1.7,1.843,3.82,4.076,0.48,1.612,9.73,13.389,2.12,3.072,12.93,18.481
2020-05-22T00:00:00,1.51,1.589,3.41,3.741,0.47,1.127,8.85,10.938,1.85,2.442,11.67,14.879
2020-05-23T00:00:00,1.35,1.413,3.02,3.435,0.46,0.857,7.91,9.247,1.64,2.027,10.42,12.419
2020-05-24T00:00:00,1.25,1.281,2.79,3.16,0.46,0.704,7.25,8.071,1.48,1.747,9.52,10.723
2020-05-25T00:00:00,1.17,1.165,2.52,2.908,0.46,0.589,6.88,7.146,1.36,1.528,8.99,9.411
2020-05-26T00:00:00,1.11,1.051,2.29,2.676,0.39,0.469,6.46,6.29,1.29,1.324,8.46,8.211
2020-05-27T00:00:00,1.04,0.938,2.08,2.463,0.34,0.368,5.88,5.508,1.22,1.142,7.75,7.157
2020-05-28T00:00:00,0.98,0.862,1.9,2.298,0.34,0.318,5.35,4.916,1.15,1.014,7.09,6.37
2020-05-29T00:00:00,0.94,0.821,1.77,2.194,0.34,0.301,5.07,4.543,1.07,0.943,6.7,5.873
2020-05-30T00:00:00,0.9,0.794,1.64,2.129,0.33,0.296,4.87,4.327,0.99,0.91,6.39,5.589
2020-05-31T00:00:00,0.85,0.771,1.57,2.082,0.33,0.293,4.62,4.197,0.95,0.893,6.08,5.423
2020-06-01T00:00:00,0.82,0.75,1.52,2.043,0.17,0.291,4.45,4.104,0.92,0.882,5.86,5.31
2020-06-02T00:00:00,0.8,0.729,1.5,2.008,0.08,0.289,4.24,4.019,0.88,0.874,5.59,5.213
2020-06-03T00:00:00,0.78,0.709,1.45,1.975,0.08,0.287,4.12,3.932,0.86,0.866,5.43,5.116
2020-06-04T00:00:00,0.76,0.69,1.4,1.928,0.08,0.285,4.04,3.847,0.85,0.859,5.33,5.022
2020-06-05T00:00:00,0.8,0.671,1.43,1.852,0.08,0.282,4.21,3.756,0.99,0.852,5.67,4.922
2020-06-06T00:00:00,0.98,0.657,1.54,1.784,0.09,0.299,4.97,3.674,1.44,1.014,6.99,4.945
2020-06-07T00:00:00,1.23,0.643,1.89,1.738,0.09,0.313,6.18,3.606,1.69,1.235,8.59,5.069
2020-06-08T00:00:00,1.18,0.681,1.93,1.728,0.1,0.321,5.87,3.601,1.6,1.341,8.15,5.196
2020-06-09T00:00:00,1.22,0.688,2.08,1.722,0.1,0.321,6.5,3.618,1.41,1.344,8.63,5.249
2020-06-10T00:00:00,1.16,0.645,1.93,1.693,0.1,0.312,6.29,3.574,1.79,1.274,8.82,5.169
2020-06-11T00:00:00,1.04,0.604,1.77,1.654,0.1,0.298,5.59,3.477,1.77,1.162,8.03,4.98
2020-06-12T00:00:00,0.9,0.578,1.55,1.62,0.1,0.282,4.88,3.376,1.44,1.037,6.9,4.759
2020-06-13T00:00:00,0.8,0.562,1.38,1.591,0.1,0.272,4.35,3.296,1.21,0.932,6.07,4.563
2020-06-14T00:00:00,0.74,0.548,1.27,1.567,0.1,0.266,3.92,3.234,1.07,0.868,5.44,4.42
2020-06-15T00:00:00,0.68,0.535,1.14,1.545,0.1,0.264,3.59,3.184,0.96,0.836,4.96,4.323
2020-06-16T00:00:00,0.66,0.522,1.1,1.525,0.09,0.262,3.46,3.14,0.93,0.82,4.79,4.253
2020-06-17T00:00:00,0.67,0.51,1.18,1.505,0.09,0.26,3.47,3.097,0.88,0.81,4.75,4.196
2020-06-18T00:00:00,0.75,0.499,1.35,1.487,0.1,0.258,4.16,3.057,1.2,0.802,5.85,4.145
2020-06-19T00:00:00,0.74,0.433,1.51,1.47,0.1,0.256,4.42,2.992,0.98,0.795,5.89,4.073
2020-06-20T00:00:00,0.68,0.371,1.57,1.453,0.1,0.254,4.27,2.908,0.84,0.788,5.58,3.983
2020-06-21T00:00:00,0.62,0.343,1.45,1.436,0.1,0.252,3.98,2.837,0.78,0.781,5.19,3.902
2020-06-22T00:00:00,0.58,0.333,1.29,1.418,0.09,0.25,3.61,2.788,0.74,0.775,4.75,3.842
2020-06-23T00:00:00,0.55,0.327,1.21,1.402,0.09,0.248,3.32,2.751,0.71,0.768,4.4,3.796
2020-06-24T00:00:00,0.53,0.323,1.07,1.385,0.09,0.246,3.04,2.721,0.76,0.762,4.15,3.757
2020-06-25T00:00:00,0.51,0.318,1.0,1.369,0.09,0.244,2.85,2.691,1.04,0.756,4.24,3.719
2020-06-26T00:00:00,0.48,0.314,0.95,1.352,0.08,0.242,2.77,2.662,0.89,0.75,3.99,3.682
2020-06-27T00:00:00,0.46,0.31,0.89,1.335,0.08,0.241,2.66,2.633,0.56,0.743,3.51,3.645
2020-06-28T00:00:00,0.44,0.306,0.85,1.319,0.08,0.239,2.49,2.604,0.46,0.737,3.22,3.609
2020-06-29T00:00:00,0.42,0.302,0.83,1.303,0.08,0.237,2.36,2.576,0.4,0.731,3.01,3.573
2020-06-30T00:00:00,0.51,0.298,0.9,1.277,0.1,0.235,2.99,2.544,2.16,0.725,5.62,3.534
2020-07-01T00:00:00,0.8,0.294,1.85,1.249,0.15,0.482,6.77,3.082,4.32,0.839,12.1,4.391
2020-07-02T00:00:00,0.94,0.29,,1.231,0.47,0.462,8.81,3.121,4.52,0.864,14.54,4.407
2020-07-03T00:00:00,0.95,0.287,,1.219,1.02,0.309,8.13,2.746,2.12,0.779,11.18,3.895
2020-07-04T00:00:00,0.9,0.283,,1.226,1.12,0.245,7.59,2.509,1.59,0.727,10.02,3.545
2020-07-05T00:00:00,1.36,0.65,,2.342,1.14,0.318,10.02,3.247,2.32,0.975,13.46,4.374
2020-07-06T00:00:00,2.28,0.847,,3.093,1.4,0.376,15.9,4.457,4.91,1.268,22.7,5.819
2020-07-07T00:00:00,2.13,0.859,,2.615,1.5,0.366,14.94,4.999,4.36,1.228,21.06,6.491
2020-07-08T00:00:00,1.9,0.822,,1.972,1.48,0.332,13.2,4.713,2.65,1.019,17.29,6.14
2020-07-09T00:00:00,1.64,0.81,,1.62,1.45,0.341,11.81,4.271,2.14,0.882,15.22,5.571
2020-07-10T00:00:00,1.55,0.781,,1.475,1.43,0.348,10.93,3.931,1.72,0.822,13.8,5.131
2020-07-11T00:00:00,1.87,4.614,,3.87,1.5,1.279,11.87,9.297,3.41,1.828,16.67,11.559
2020-07-12T00:00:00,3.29,5.627,,5.605,1.7,1.704,18.01,15.205,10.66,2.916,31.28,18.506
2020-07-13T00:00:00,3.9,5.047,,4.979,1.75,2.034,18.37,18.144,5.42,3.224,25.95,22.769
2020-07-14T00:00:00,3.15,4.117,,4.024,1.99,1.888,18.24,17.199,4.82,2.894,25.16,21.866
2020-07-15T00:00:00,2.18,3.202,,3.378,2.52,1.372,16.15,14.037,3.11,2.279,21.01,17.972
2020-07-16T00:00:00,1.76,2.517,7.01,2.937,2.62,0.958,14.54,10.977,2.07,1.766,18.12,14.077
2020-07-17T00:00:00,1.45,2.095,6.75,2.609,2.06,0.716,13.46,8.82,1.77,1.425,16.62,11.257
2020-07-18T00:00:00,1.2,1.849,6.29,2.342,1.81,0.558,12.18,7.374,1.55,1.18,14.98,9.324
2020-07-19T00:00:00,1.02,1.673,5.45,2.138,1.76,0.421,10.68,6.291,1.37,0.987,13.15,7.856
2020-07-20T00:00:00,0.92,1.512,4.67,2.001,1.13,0.32,9.55,5.452,1.23,0.853,11.76,6.763
2020-07-21T00:00:00,0.84,1.389,4.13,1.908,0.88,0.273,8.43,4.889,1.15,0.783,10.45,6.053
2020-07-22T00:00:00,0.8,1.303,3.33,1.843,0.87,0.259,7.36,4.559,1.24,0.754,9.38,5.646
2020-07-23T00:00:00,0.76,1.246,2.51,1.795,0.85,0.255,6.17,4.366,1.29,0.74,8.14,5.415
2020-07-24T00:00:00,0.76,1.201,2.06,1.758,0.97,0.252,5.54,4.237,1.23,0.732,7.39,5.266
2020-07-25T00:00:00,0.81,1.196,1.91,1.734,1.02,0.25,5.64,4.176,1.39,0.726,7.67,5.189
2020-07-26T00:00:00,0.8,1.184,2.02,1.72,1.02,0.249,5.89,4.149,1.29,0.72,7.83,5.151
2020-07-27T00:00:00,0.81,1.131,1.98,1.694,1.01,0.247,5.83,4.083,1.25,0.714,7.72,5.081
2020-07-28T00:00:00,0.83,1.07,1.89,1.653,0.93,0.245,5.88,3.969,1.59,0.709,8.15,4.965
2020-07-29T00:00:00,0.94,1.111,1.96,1.657,0.84,0.243,6.21,3.963,1.99,0.703,8.95,4.94
2020-07-30T00:00:00,1.16,1.248,3.9,1.844,0.85,0.241,7.86,4.232,3.1,0.704,11.96,5.177
2020-07-31T00:00:00,1.25,1.292,5.25,1.973,0.86,0.239,10.72,4.567,2.44,0.708,14.36,5.505
2020-08-01T00:00:00,1.23,1.23,3.97,1.9,0.85,0.237,9.65,4.657,2.12,0.704,12.84,5.619
2020-08-02T00:00:00,1.12,1.158,3.93,1.778,0.84,0.236,8.93,4.511,1.55,0.694,11.43,5.489
2020-08-03T00:00:00,1.06,1.215,4.01,1.904,0.84,0.234,8.65,4.509,1.39,0.696,10.95,5.468
2020-08-04T00:00:00,1.1,1.221,4.34,2.012,0.84,0.232,8.82,4.664,1.33,0.708,11.07,5.613
2020-08-05T00:00:00,1.07,1.139,4.09,1.924,0.84,0.23,8.41,4.69,1.27,0.711,10.56,5.657
2020-08-06T00:00:00,0.97,1.044,3.73,1.781,0.83,0.229,7.73,4.503,1.09,0.702,9.62,5.486
2020-08-07T00:00:00,0.88,0.96,3.16,1.628,0.83,0.227,7.06,4.194,0.92,0.688,8.71,5.177
2020-08-08T00:00:00,0.82,0.881,2.45,1.497,0.82,0.225,6.17,3.855,0.81,0.673,7.62,4.825
2020-08-09T00:00:00,0.77,0.812,2.04,1.409,0.81,0.223,5.28,3.556,0.74,0.661,6.57,4.507
2020-08-10T00:00:00,0.71,0.749,1.83,1.351,0.81,0.222,4.91,3.321,0.7,0.652,6.12,4.254
2020-08-11T00:00:00,0.66,0.702,1.69,1.309,0.71,0.22,4.64,3.145,0.62,0.646,5.74,4.062
2020-08-12T00:00:00,0.62,0.671,1.56,1.278,0.52,0.218,4.35,3.013,0.6,0.64,5.4,3.918
2020-08-13T00:00:00,0.6,0.649,1.55,1.256,0.41,0.217,4.46,2.916,1.16,0.635,6.13,3.811
2020-08-14T00:00:00,0.58,0.63,1.52,1.239,0.41,0.215,4.28,2.849,0.7,0.63,5.43,3.734
2020-08-15T00:00:00,0.58,0.612,1.46,1.223,0.41,0.214,4.04,2.799,0.6,0.626,5.06,3.676
2020-08-16T00:00:00,0.57,0.595,1.39,1.207,0.41,0.212,3.82,2.754,0.55,0.621,4.77,3.625
2020-08-17T00:00:00,0.52,0.578,1.31,1.192,0.41,0.21,3.6,2.713,0.52,0.616,4.49,3.577
2020-08-18T00:00:00,0.36,0.562,1.26,1.177,0.4,0.209,3.43,2.673,0.49,0.612,4.28,3.53
2020-08-19T00:00:00,0.34,0.547,1.23,1.163,0.4,0.207,3.31,2.634,0.47,0.607,4.12,3.486
2020-08-20T00:00:00,0.32,0.532,1.21,1.15,0.4,0.206,3.22,2.597,0.44,0.603,3.99,3.442
2020-08-21T00:00:00,0.31,0.518,1.18,1.136,0.39,0.204,3.17,2.561,0.43,0.599,3.93,3.4
2020-08-22T00:00:00,0.35,0.547,1.2,1.445,0.39,0.204,3.36,2.713,0.52,0.671,4.23,3.578
2020-08-23T00:00:00,0.61,0.568,2.33,1.66,0.41,0.251,6.07,3.141,1.26,0.781,8.0,4.098
2020-08-24T00:00:00,0.57,0.614,2.26,2.052,0.56,0.535,6.45,4.349,1.57,0.957,8.75,5.638
2020-08-25T00:00:00,0.59,0.641,2.36,2.296,0.63,0.673,6.56,5.347,1.27,1.059,8.54,6.85
2020-08-26T00:00:00,0.62,0.621,2.07,2.151,0.63,0.616,6.06,5.524,1.03,1.012,7.74,7.068
2020-08-27T00:00:00,0.59,0.579,1.85,1.953,0.62,0.529,5.26,5.187,0.88,0.923,6.7,6.647
2020-08-28T00:00:00,0.51,0.534,1.71,1.791,0.54,0.455,4.73,4.694,0.81,0.845,6.04,6.027
2020-08-29T00:00:00,0.45,0.528,1.52,1.755,0.49,0.461,4.2,4.481,0.77,0.82,5.42,5.772
2020-08-30T00:00:00,0.66,0.981,2.05,3.27,0.51,0.667,5.37,6.07,1.68,1.164,7.69,7.602
2020-08-31T00:00:00,0.87,1.273,2.43,4.404,0.73,0.911,7.46,8.754,1.84,1.627,10.15,10.752
2020-09-01T00:00:00,1.02,1.188,2.38,4.009,0.82,0.922,7.6,9.959,1.5,1.679,9.93,12.278
2020-09-02T00:00:00,0.9,0.981,2.25,3.267,0.68,0.788,6.93,9.251,1.24,1.433,8.91,11.557
2020-09-03T00:00:00,0.76,0.88,2.1,2.733,0.63,0.668,6.01,7.925,1.1,1.196,7.76,9.99
2020-09-04T00:00:00,0.67,1.257,1.93,2.998,0.62,0.719,5.27,7.885,1.23,1.137,7.09,9.765
2020-09-05T00:00:00,0.78,2.702,2.0,6.125,0.63,1.968,5.85,13.822,1.74,2.25,8.28,17.322
2020-09-06T00:00:00,1.53,3.944,3.71,8.39,0.67,3.098,12.41,21.814,5.81,3.82,19.88,27.41
2020-09-07T00:00:00,2.14,3.881,3.83,7.749,1.05,2.961,14.59,24.668,5.17,4.229,21.56,31.15
2020-09-08T00:00:00,2.72,3.138,5.57,6.234,1.95,2.148,14.39,21.921,3.68,3.558,19.71,27.828
2020-09-09T00:00:00,5.82,2.935,7.86,5.433,2.57,1.897,28.65,18.984,6.7,3.126,38.57,24.536
2020-09-10T00:00:00,6.04,2.68,5.81,4.992,2.57,1.656,27.23,16.652,6.27,2.94,36.55,21.512
2020-09-11T00:00:00,4.87,2.214,4.64,4.332,2.08,1.24,23.64,14.029,4.43,2.533,30.62,18.124
2020-09-12T00:00:00,4.0,6.724,4.46,5.752,2.51,3.458,19.72,20.989,3.4,4.631,25.22,28.823
2020-09-13T00:00:00,9.13,7.935,11.04,7.039,2.69,4.615,49.39,28.409,14.94,7.124,70.18,38.694
2020-09-14T00:00:00,7.61,6.505,5.98,6.394,3.32,3.712,37.67,28.059,10.27,6.932,52.3,38.393
2020-09-15T00:00:00,5.43,4.981,5.16,5.212,3.49,2.45,27.49,22.977,4.8,5.218,35.23,31.4
2020-09-16T00:00:00,3.87,3.966,4.51,4.309,3.41,1.669,21.27,17.825,2.75,3.681,26.21,24.095
2020-09-17T00:00:00,2.96,3.289,4.07,3.867,2.9,1.237,17.14,14.179,2.15,2.766,21.05,18.793
2020-09-18T00:00:00,2.4,2.819,3.81,3.624,2.41,0.976,14.74,11.884,1.77,2.259,18.01,15.492
2020-09-19T00:00:00,2.06,2.496,3.52,3.378,2.14,0.827,12.82,10.442,2.21,1.938,16.4,13.45
2020-09-20T00:00:00,1.84,2.286,3.18,3.147,2.11,0.734,11.01,9.442,2.04,1.712,14.24,12.059
2020-09-21T00:00:00,1.72,2.139,2.92,2.945,1.86,0.661,10.04,8.665,1.89,1.544,13.02,10.998
2020-09-22T00:00:00,1.61,2.015,2.74,2.762,0.94,0.592,9.3,8,1.78,1.405,12.09,10.103
2020-09-23T00:00:00,1.51,1.899,2.53,2.589,0.39,0.527,7.82,7.393,1.66,1.279,10.34,9.295
2020-09-24T00:00:00,1.41,1.789,2.4,2.424,0.05,0.463,6.86,6.819,1.51,1.16,9.13,8.534
2020-09-25T00:00:00,1.35,1.681,2.37,2.265,0.05,0.399,6.39,6.263,1.48,1.045,8.59,7.795
2020-09-26T00:00:00,1.26,1.576,2.33,2.108,0.05,0.336,6.21,5.72,1.4,0.933,8.3,7.078
2020-09-27T00:00:00,1.2,1.476,2.28,1.956,0.05,0.287,5.97,5.215,1.35,0.83,7.99,6.433
2020-09-28T00:00:00,1.14,1.386,2.21,1.832,0.05,0.259,5.74,4.798,1.55,0.747,7.95,5.905
2020-09-29T00:00:00,1.1,1.314,2.1,1.747,0.05,0.248,5.5,4.492,1.61,0.689,7.76,5.516
2020-09-30T00:00:00,1.07,1.259,1.95,1.687,0.28,0.244,5.16,4.282,1.51,0.656,7.28,5.253
2020-10-01T00:00:00,1.04,1.215,1.89,1.639,0.4,0.242,5.19,4.135,1.43,0.64,7.22,5.075
2020-10-02T00:00:00,1.02,1.174,1.85,1.597,0.4,0.24,5.15,4.02,1.04,0.631,6.75,4.942
2020-10-03T00:00:00,0.99,1.135,1.82,1.561,0.39,0.238,5.05,3.92,0.74,0.625,6.32,4.831
2020-10-04T00:00:00,0.97,1.098,1.79,1.529,0.39,0.236,5.02,3.828,0.75,0.62,6.3,4.731
2020-10-05T00:00:00,0.99,1.062,1.83,1.501,0.39,0.234,5.12,3.744,0.83,0.615,6.49,4.639
2020-10-06T00:00:00,1.11,1.027,2.07,1.474,0.4,0.233,6.09,3.664,0.89,0.61,7.62,4.553
2020-10-07T00:00:00,1.27,0.994,2.25,1.448,0.4,0.231,7.12,3.588,1.32,0.606,9.21,4.47
2020-10-08T00:00:00,1.33,1.023,2.38,1.475,0.4,0.239,7.34,3.622,1.53,0.631,9.68,4.509
2020-10-09T00:00:00,1.62,1.085,3.21,1.575,0.4,0.306,8.68,3.939,1.83,0.729,11.47,4.922
2020-10-10T00:00:00,2.35,1.094,3.56,1.641,0.41,0.343,11.81,4.242,2.29,0.821,15.38,5.327
2020-10-11T00:00:00,2.28,1.22,3.63,1.795,0.41,0.466,11.89,4.809,2.35,1.002,15.54,6.176
2020-10-12T00:00:00,2.55,1.448,4.11,1.941,0.38,0.57,13.07,5.499,2.37,1.283,16.85,7.18
2020-10-13T00:00:00,2.81,1.492,4.7,1.941,0.37,0.579,14.31,5.867,2.68,1.448,18.54,7.765
2020-10-14T00:00:00,2.4,1.409,3.9,1.864,0.38,0.544,12.81,5.828,2.81,1.426,17.04,7.773
2020-10-15T00:00:00,1.98,1.319,3.39,1.773,0.38,0.501,10.69,5.563,2.2,1.319,14.06,7.421
2020-10-16T00:00:00,1.73,1.243,2.99,1.686,0.37,0.463,9.3,5.238,1.92,1.213,12.24,6.966
2020-10-17T00:00:00,1.56,1.183,2.73,1.61,0.37,0.431,8.17,4.935,1.69,1.13,10.76,6.543
2020-10-18T00:00:00,1.51,1.195,2.84,1.72,0.38,0.478,8.11,4.967,1.74,1.201,10.75,6.624
2020-10-19T00:00:00,1.8,1.213,3.02,1.892,0.38,0.525,9.38,5.234,2.06,1.356,12.48,7.015
2020-10-20T00:00:00,1.79,1.192,3.06,1.962,0.38,0.524,9.42,5.431,2.17,1.411,12.64,7.29
2020-10-21T00:00:00,1.7,1.415,3.08,2.463,0.39,0.617,9.29,6.13,1.92,1.581,12.23,8.235
2020-10-22T00:00:00,2.53,3.014,4.69,5.322,0.44,1.535,13.0,11.115,2.82,3.248,17.26,15.255
2020-10-23T00:00:00,5.23,4.506,9.44,8.658,0.8,2.495,29.99,19.013,8.61,5.854,42.11,25.807
2020-10-24T00:00:00,5.51,4.74,9.01,9.486,0.91,2.507,31.58,23.963,9.56,6.923,44.88,32.231
2020-10-25T00:00:00,4.29,4.249,8.4,8.465,1.31,1.984,27.25,24.061,5.03,6.089,35.22,32.081
2020-10-26T00:00:00,3.36,3.765,7.61,7.391,2.01,1.57,21.94,21.732,3.63,4.759,27.9,28.602
2020-10-27T00:00:00,3.04,3.233,7.63,6.431,1.89,1.257,20.09,18.761,3.54,3.662,25.78,24.276
2020-10-28T00:00:00,5.97,3.69,11.19,6.525,1.71,1.686,34.61,18.45,8.38,3.72,46.9,24.041
2020-10-29T00:00:00,7.34,3.905,10.56,6.85,2.16,1.996,41.67,19.358,10.82,4.35,57.27,25.33
2020-10-30T00:00:00,6.05,3.532,10.03,6.337,2.38,1.73,36.73,18.679,6.73,4.242,47.41,24.54
2020-10-31T00:00:00,4.66,3.013,9.01,5.49,2.35,1.331,29.72,16.503,4.88,3.508,37.75,21.665
2020-11-01T00:00:00,3.65,2.581,8.1,4.756,2.3,1.046,23.34,14.023,4.09,2.751,29.93,18.279
2020-11-02T00:00:00,2.97,2.51,7.38,4.75,1.32,1.231,19.77,13.241,3.52,2.474,25.41,17.187
2020-11-03T00:00:00,3.61,2.521,8.64,5.007,0.95,1.381,23.32,13.456,4.67,2.496,30.54,17.27
2020-11-04T00:00:00,4.07,2.744,8.84,5.756,1.13,1.411,25.86,14.277,6.41,2.611,35.21,18.119
2020-11-05T00:00:00,4.04,2.775,9.36,6.102,1.34,1.296,25.6,14.889,5.49,2.623,33.92,18.649
2020-11-06T00:00:00,3.78,2.564,8.87,5.584,1.41,1.081,23.97,14.388,4.72,2.389,31.3,17.907
2020-11-07T00:00:00,3.04,2.291,8.17,4.91,1.39,0.916,20.85,13.067,3.87,2.076,26.97,16.264
2020-11-08T00:00:00,2.59,2.062,7.48,4.395,1.36,0.82,18.1,11.63,3.41,1.831,23.47,14.496
2020-11-09T00:00:00,2.34,1.898,6.78,4.056,1.33,0.757,16.1,10.469,2.7,1.664,20.51,13.055
2020-11-10T00:00:00,2.19,1.772,6.25,3.823,1.31,0.706,14.74,9.624,2.68,1.547,19.01,11.993
2020-11-11T00:00:00,2.1,1.891,5.88,3.726,1.12,0.741,13.86,9.356,2.62,1.554,17.98,11.701
2020-11-12T00:00:00,2.17,1.962,5.9,3.704,1.02,0.769,14.7,9.374,2.7,1.64,18.98,11.752
2020-11-13T00:00:00,2.2,1.906,5.84,3.644,0.81,0.744,14.37,9.267,2.46,1.671,18.36,11.666
2020-11-14T00:00:00,2.16,1.799,5.76,3.552,0.75,0.703,13.49,8.98,2.24,1.663,17.16,11.357
2020-11-15T00:00:00,2.04,1.687,5.55,3.439,0.75,0.661,12.85,8.6,2.5,1.645,16.75,10.93
2020-11-16T00:00:00,1.9,1.598,5.3,3.323,0.59,0.634,12.09,8.245,2.24,1.6,15.63,10.52
2020-11-17T00:00:00,1.96,1.515,5.19,3.208,0.53,0.615,11.89,7.928,2.21,1.526,15.38,10.123
2020-11-18T00:00:00,4.68,2.539,9.21,5.242,1.32,1.484,26.25,11.301,5.97,2.825,35.15,15.028
2020-11-19T00:00:00,7.1,6.054,13.07,11.341,2.1,3.509,40.36,23.178,10.95,6.44,55.98,30.874
2020-11-20T00:00:00,8.77,7.523,15.74,15.31,3.21,4.123,52.52,34.752,15.46,9.029,74.17,45.162
2020-11-21T00:00:00,7.41,9.219,14.06,17.473,3.41,5.362,47.62,45.492,8.98,10.047,61.75,58.803
2020-11-22T00:00:00,10.15,10.41,20.53,19.677,3.58,6.725,60.89,54.852,13.58,11.364,81.25,70.419
2020-11-23T00:00:00,9.45,9.898,16.47,19.592,3.63,6.288,56.53,57.123,12.71,12.081,75.54,73.442
2020-11-24T00:00:00,7.58,8.313,15.44,17.235,3.56,4.782,48.37,51.858,7.18,11.077,60.61,67.155
2020-11-25T00:00:00,5.86,7.164,15.05,14.907,2.98,3.938,41.15,44.962,5.79,9.451,51.21,58.69
2020-11-26T00:00:00,5.14,6.326,15.19,13.583,2.72,3.458,37.86,39.135,5.99,8.517,47.84,51.17
2020-11-27T00:00:00,4.6,5.326,14.38,12.218,2.22,2.782,35.54,33.683,6.32,7.79,45.67,44.232
2020-11-28T00:00:00,3.91,4.41,13.19,10.533,1.97,2.137,33.1,28.41,5.13,6.605,41.71,37.465
2020-11-29T00:00:00,3.39,3.777,11.82,9.053,1.93,1.714,25.89,23.86,3.94,5.289,32.54,31.34
2020-11-30T00:00:00,3.05,3.394,10.7,8.004,1.2,1.481,22.89,20.435,4.14,4.285,29.49,26.563
2020-12-01T00:00:00,3.01,3.112,9.79,7.316,0.85,1.346,20.58,18.069,4.33,3.648,27.18,23.232
2020-12-02T00:00:00,3.25,3.081,9.12,6.98,0.88,1.422,21.78,16.998,5.29,3.469,29.53,21.851
2020-12-03T00:00:00,3.0,2.994,8.38,6.777,0.9,1.422,19.82,16.387,4.86,3.461,26.93,21.061
2020-12-04T00:00:00,2.71,2.973,7.83,6.613,0.99,1.393,17.91,15.944,4.13,3.386,24.05,20.511
2020-12-05T00:00:00,2.64,3.226,7.56,6.712,1.09,1.5,17.21,16.166,3.74,3.421,22.86,20.791
2020-12-06T00:00:00,2.65,3.271,7.35,6.771,1.08,1.472,17.15,16.325,3.67,3.424,22.71,20.89
2020-12-07T00:00:00,2.48,3.071,7.05,6.552,1.07,1.334,16.41,15.909,3.56,3.243,21.79,20.292
2020-12-08T00:00:00,2.27,2.843,6.69,6.211,1.06,1.216,15.23,15.125,3.19,2.991,20.1,19.246
2020-12-09T00:00:00,2.28,2.661,6.23,5.879,0.91,1.129,13.38,14.255,2.5,2.763,17.33,18.095
2020-12-10T00:00:00,2.32,2.513,6.32,5.582,0.84,1.054,12.1,13.431,2.42,2.575,15.84,17.011
2020-12-11T00:00:00,2.09,2.38,5.42,5.312,0.77,0.986,12.06,12.677,2.3,2.414,15.67,16.03
2020-12-12T00:00:00,1.89,2.275,5.16,5.096,0.74,0.925,11.85,12.02,2.26,2.273,15.39,15.169
2020-12-13T00:00:00,1.82,2.172,5.01,4.909,0.73,0.867,11.06,11.444,2.23,2.145,14.5,14.409
2020-12-14T00:00:00,1.76,2.065,4.81,4.714,0.63,0.812,10.62,10.903,2.03,2.025,13.8,13.701
2020-12-15T00:00:00,1.71,1.959,4.62,4.514,0.58,0.76,10.2,10.37,2.07,1.911,13.39,13.013
2020-12-16T00:00:00,1.99,2.517,5.06,5.924,0.61,1.086,11.52,11.767,2.55,2.6,15.35,15.02
2020-12-17T00:00:00,3.0,2.841,6.47,7.092,1.13,1.31,17.43,14.096,3.92,3.546,23.29,18.133
2020-12-18T00:00:00,3.31,3.731,7.14,8.297,1.61,2.3,20.18,18.761,4.27,4.603,26.67,24.738
2020-12-19T00:00:00,4.37,4.304,8.33,9.645,1.8,2.963,28.06,23.486,5.82,5.533,36.96,30.726
2020-12-20T00:00:00,4.37,4.393,9.45,10.009,2.17,2.796,28.96,25.596,6.27,5.813,38.44,33.294
2020-12-21T00:00:00,4.48,4.518,10.49,9.972,2.46,2.733,30.91,26.418,7.0,5.837,41.36,34.408
2020-12-22T00:00:00,4.61,4.202,11.32,9.613,2.44,2.466,32.79,25.66,6.79,5.55,43.18,33.283
2020-12-23T00:00:00,4.5,4.008,11.47,9.536,2.24,2.531,33.86,25.024,6.87,5.365,44.44,32.545
2020-12-24T00:00:00,4.63,3.755,11.92,9.459,2.16,2.419,35.68,24.214,7.47,5.229,47.08,31.37
2020-12-25T00:00:00,4.01,3.364,11.54,8.842,2.17,2.021,31.65,22.449,6.19,4.744,41.28,28.989
2020-12-26T00:00:00,3.36,2.977,10.9,7.965,2.12,1.644,26.67,20.072,4.78,4.079,34.31,25.833
